,Number of animals,kgPin/year,Multiform kgPrec/year,Multiform EUR/kgPrec,Multiform EUR/year,Crystalactor kgPrec/year,Crystalactor EUR/kgPrec,Crystalactor EUR/year,Ostara Pearl 500 kgPrec/year,Ostara Pearl 500 EUR/kgPrec,Ostara Pearl 500 EUR/year,Ostara Pearl 2K kgPrec/year,Ostara Pearl 2K EUR/kgPrec,Ostara Pearl 2K EUR/year,Ostara Pearl 10K kgPrec/year,Ostara Pearl 10K EUR/kgPrec,Ostara Pearl 10K EUR/year,Nuresys kgPrec/year,Nuresys EUR/kgPrec,Nuresys EUR/year,MAPHEX kgPrec/year,MAPHEX EUR/kgPrec,MAPHEX EUR/year,EcoPhos kgPrec/year,EcoPhos EUR/kgPrec,EcoPhos EUR/year,AshDec depollution kgPrec/year,AshDec depollution EUR/kgPrec,AshDec depollution EUR/year,AshDec Rhenania kgPrec/year,AshDec Rhenania EUR/kgPrec,AshDec Rhenania EUR/year,PASCH kgPrec/year,PASCH EUR/kgPrec,PASCH EUR/year,LEACHPHOS kgPrec/year,LEACHPHOS EUR/kgPrec,LEACHPHOS EUR/year,RecoPhos kgPrec/year,RecoPhos EUR/kgPrec,RecoPhos EUR/year,Thermophos kgPrec/year,Thermophos EUR/kgPrec,Thermophos EUR/year
10,1024.4596718223356,17327.813335170173,3119.006400330631,53.99966809314776,168425.31039825763,3119.006400330631,62.702051551821995,195568.100103994,3119.006400330631,71.74203328567259,223763.86099074598,3119.006400330631,92.32361008068915,287957.930743299,3119.006400330631,269.8397099377069,841631.7823590689,3119.006400330631,45.87321997140355,143078.8666945826,3119.006400330631,192.3880912981312,600059.688106265,9876.853601046998,13.4,132349.83825402978,10396.688001102104,10.700000000000001,111244.56161179252,10396.688001102104,10.8,112284.23041190272,9530.297334343595,13.600000000000001,129612.04374707291,9357.019200991894,14.0,130998.2688138865,10569.966134453805,11.4,120497.61393277338,9876.853601046998,11.600000000000001,114571.50177214519
11,1063.88782765913,17994.705105809295,3239.046919045673,52.95086981320007,171510.35172923421,3239.046919045673,60.509109016797936,195991.8431350581,3239.046919045673,69.54909142760015,225272.77031099406,3239.046919045673,89.3679058372002,289466.84006354713,3239.046919045673,260.30518012000067,843140.6916793172,3239.046919045673,44.557454856560085,144323.6868736576,3239.046919045673,192.10205540360002,622227.5706973718,10256.981910311297,13.4,137443.55759817138,10796.823063485577,10.700000000000001,115526.00677929568,10796.823063485577,10.8,116605.68908564425,9897.087808195112,13.600000000000001,134600.39419145355,9717.14075713702,14.0,136039.97059991828,10976.77011454367,11.4,125135.17930579784,10256.981910311297,11.600000000000001,118980.99015961106
12,1280.27277175465,21654.66168873533,3897.839103972359,48.34507168082081,188441.31088185005,3897.839103972359,50.87880085808067,198317.37954784927,3897.839103972359,59.91878624171623,233553.7880755225,3897.839103972359,76.38792928231317,297747.8578280755,3897.839103972359,218.43428800746184,851421.7094438453,3897.839103972359,38.77927174502973,151155.3618313473,3897.839103972359,190.84592864022383,743886.7234877829,12343.157162579137,13.4,165398.30597856044,12992.797013241197,10.700000000000001,139022.92804168083,12992.797013241197,10.8,140322.20774300495,11910.063928804433,13.600000000000001,161976.8694317403,11693.51731191708,14.0,163709.2423668391,13209.343630128551,11.4,150586.51738346549,12343.157162579137,11.600000000000001,143180.623085918
13,566.1741452246883,9576.326109744903,1723.7386997540825,76.90662773444318,132566.93049344033,1723.7386997540825,110.59843649629543,190642.80512095877,1723.7386997540825,119.63840344474482,206225.34599449878,1723.7386997540825,156.87958725161255,270419.41574705177,1723.7386997540825,478.084797585847,824093.2673628216,1723.7386997540825,74.61104206684689,128609.94063960381,1723.7386997540825,198.6354439275754,342395.6018407938,5458.505882554594,13.4,73143.97882623156,5745.795665846942,10.700000000000001,61480.013624562285,5745.795665846942,10.8,62054.59319114698,5266.979360359697,13.600000000000001,71630.9193008919,5171.216099262248,14.0,72397.02538967147,5841.558926944391,11.4,66593.77176716605,5458.505882554594,11.600000000000001,63318.6682376333
14,408.4619551554696,6908.76635569513,1243.5779440251233,96.6781371837978,120226.7990712061,1243.5779440251233,151.93887810655667,188947.83765323556,1243.5779440251233,160.97883229339539,200189.72529498575,1243.5779440251233,212.59929569979377,264383.79504753876,1243.5779440251233,657.8257925799801,818057.6466633088,1243.5779440251233,99.41529937603724,123630.67360269451,1243.5779440251233,204.0276737773994,253724.31508032692,3937.9968227462236,13.4,52769.1574247994,4145.259813417078,10.700000000000001,44354.28000356274,4145.259813417078,10.8,44768.805984904444,3799.821495632322,13.600000000000001,51677.57234059958,3730.7338320753706,14.0,52230.27364905519,4214.34747697403,11.4,48043.56123750394,3937.9968227462236,11.600000000000001,45680.7631438562
15,1324.6856187242586,22405.865023663988,4033.055704259518,47.58584844403147,191916.37750923002,4033.055704259518,49.29133360020434,198794.69414686295,4033.055704259518,58.33131947388399,235253.46074113212,4033.055704259518,74.24830016045232,299447.5304936851,4033.055704259518,211.53225858210428,853121.382109455,4033.055704259518,37.82679168433039,152557.55797632516,4033.055704259518,190.63886775746312,768857.1730628125,12771.343063488472,13.4,171135.99705074553,13443.519014198393,10.700000000000001,143845.65345192282,13443.519014198393,10.8,145190.00535334265,12323.225763015194,13.600000000000001,167595.87037700665,12099.167112778554,14.0,169388.33957889976,13667.577664435032,11.4,155810.38537455938,12771.343063488472,11.600000000000001,148147.57953646628
16,601.5855325580789,10175.277856240604,1831.5500141233085,73.89243003419173,135337.68127272945,1831.5500141233085,104.29602117751482,191023.37906068214,1831.5500141233085,113.3359900714918,207580.53421611997,1831.5500141233085,148.3850300963585,271774.603968673,1831.5500141233085,450.6830003108339,825448.4555844429,1831.5500141233085,70.82959404289508,129727.9439696127,1831.5500141233085,197.81339000932502,362305.1172653588,5799.908378057144,13.4,77718.77226596573,6105.166713744362,10.700000000000001,65325.28383706468,6105.166713744362,10.8,65935.80050843912,5596.402820932332,13.600000000000001,76111.07836467972,5494.650042369926,14.0,76925.10059317897,6206.919492306768,11.4,70758.88221229716,5799.908378057144,11.600000000000001,67278.93718546287
17,724.7160885490606,12257.920393327668,2206.4256707989803,65.70445021916268,144971.98564929422,2206.4256707989803,87.17569446112165,192346.6901287473,2206.4256707989803,96.2156686400674,212292.72122053313,2206.4256707989803,125.3098142540039,276486.79097308614,2206.4256707989803,376.24682017420616,830160.6425888562,2206.4256707989803,60.557401184040444,133615.4045293394,2206.4256707989803,195.58030460522616,431533.404783655,6987.01462419677,13.4,93625.99596423672,7354.752235996601,10.700000000000001,78695.84892516363,7354.752235996601,10.8,79431.32414876329,6741.856216330218,13.600000000000001,91689.24454209096,6619.277012396941,14.0,92669.87817355718,7477.331439929877,11.4,85241.5784152006,6987.01462419677,11.600000000000001,81049.36964068253
18,890.6030629779387,15063.749267515159,2711.4748681527285,58.253075430086795,157951.75002128555,2711.4748681527285,71.59554236534835,194129.513795406,2711.4748681527285,80.63552135381784,218641.18963126975,2711.4748681527285,104.31048530297187,282835.2593838228,2711.4748681527285,308.5070493644254,836509.1109995927,2711.4748681527285,51.209312812290705,138852.76470589777,2711.4748681527285,193.54811148093276,524800.8400589718,8586.33708248364,13.4,115056.91690528078,9038.249560509095,10.700000000000001,96709.27029744734,9038.249560509095,10.8,97613.09525349824,8285.062097133337,13.600000000000001,112676.8445210134,8134.424604458186,14.0,113881.9444624146,9188.887053184246,11.4,104753.3124063004,8586.33708248364,11.600000000000001,99601.51015681024
19,426.5793305592744,7215.205455012625,1298.7369819022724,93.663603978132,121644.38634464884,1298.7369819022724,145.63576127623855,189142.5490569419,1298.7369819022724,154.67571740882144,200883.07440110153,1298.7369819022724,204.10379302928106,265077.1441536546,1298.7369819022724,630.4209452557454,818750.9957694245,1298.7369819022724,95.63343044529287,124202.67282548056,1298.7369819022724,203.20552835767234,263910.5346051,4112.667109357196,13.4,55109.73926538642,4329.123273007574,10.700000000000001,46321.61902118105,4329.123273007574,10.8,46754.5313484818,3968.363000256944,13.600000000000001,53969.736803494445,3896.2109457068177,14.0,54546.95323989545,4401.2753275577015,11.4,50174.5387341578,4112.667109357196,11.600000000000001,47706.93846854348
20,907.9304472362368,15356.826377598436,2764.2287479677184,57.63181677697798,159307.5247325308,2764.2287479677184,70.29654659876296,194315.73499115292,2764.2287479677184,79.33652598822667,219304.30590054416,2764.2287479677184,102.55966546239247,283498.3756530972,2764.2287479677184,302.8592434270725,837172.2272688671,2764.2287479677184,50.429915592936005,139399.8224395792,2764.2287479677184,193.37867730281215,534542.8990444059,8753.391035231109,13.4,117295.43987209686,9214.095826559062,10.700000000000001,98590.82534418197,9214.095826559062,10.8,99512.23492683787,8446.254507679141,13.600000000000001,114869.06130443633,8292.686243903156,14.0,116097.60741464418,9367.664090335045,11.4,106791.37062981952,8753.391035231109,11.600000000000001,101539.33600868087
21,1048.931842345453,17741.73807461523,3193.5128534307414,53.339420901323976,170340.12624293045,3193.5128534307414,61.321534270030895,195831.10788343736,3193.5128534307414,70.36151643004104,224700.40710621435,3193.5128534307414,90.46291344918575,288894.4768587674,3193.5128534307414,263.8374627393089,842568.3284745372,3193.5128534307414,45.044909858024624,143851.49861323074,3193.5128534307414,192.20802388217925,613818.7948002623,10112.790702530681,13.4,135511.39541391114,10645.042844769137,10.700000000000001,113901.95843902978,10645.042844769137,10.8,114966.46272350669,9757.955941038377,13.600000000000001,132708.20079812195,9580.538560292225,14.0,134127.53984409117,10822.46022551529,11.4,123376.0465708743,10112.790702530681,11.600000000000001,117308.37214935591
22,1068.1996052301247,18067.634942822853,3252.1742897081135,52.84087193576654,171847.72515525896,3252.1742897081135,60.27911338389283,196038.18275349648,3252.1742897081135,69.31909586569367,225437.78136022095,3252.1742897081135,89.05791181897843,289631.851112774,3252.1742897081135,259.30519941605945,843305.7027285439,3252.1742897081135,44.4194575194162,144459.8177074271,3252.1742897081135,192.07205598248177,624651.8022376046,10298.551917409026,13.4,138000.59569328095,10840.58096569371,10.700000000000001,115994.21633292272,10840.58096569371,10.8,117078.27442949208,9937.19921855257,13.600000000000001,135145.90937231499,9756.522869124341,14.0,136591.32016774078,11021.25731512194,11.4,125642.33339239012,10298.551917409026,11.600000000000001,119463.20224194472
23,859.4816682437264,14537.358884841216,2616.724599271419,59.431805759894175,155516.6681110359,2616.724599271419,74.06016108848972,193795.04534625498,2616.724599271419,83.10013931614236,217450.1787514317,2616.724599271419,107.63236168697449,281644.2485039847,2616.724599271419,319.2227796354016,835318.1001197547,2616.724599271419,52.68808358968541,137870.20441759858,2616.724599271419,193.86958338906203,507303.30790466024,8286.294564359492,13.4,111036.3471624172,8722.415330904729,10.700000000000001,93329.8440406806,8722.415330904729,10.8,94202.08557377108,7995.54738666267,13.600000000000001,108739.44445861233,7850.173797814257,14.0,109902.4331693996,8867.788919753142,11.4,101092.79368518582,8286.294564359492,11.600000000000001,96121.01694657012
24,1535.5410762209412,25972.295317308628,4675.0131571155525,44.580555614140856,208414.68404763011,4675.0131571155525,43.00753756156224,201060.80395544478,4675.0131571155525,52.04752537502179,243322.86592353246,4675.0131571155525,65.77883854894242,307516.9356760855,4675.0131571155525,184.21141467400778,861190.7872918553,4675.0131571155525,34.05651522501307,159214.65676244223,4675.0131571155525,194.96848488044046,911480.2320389438,14804.208330865917,13.4,198376.39163360329,15583.377190385176,10.700000000000001,166742.1359371214,15583.377190385176,10.8,168300.4736561599,14284.762424519746,13.600000000000001,194272.76897346857,14025.03947134666,14.0,196350.55259885325,15843.100143558262,11.4,180611.3416365642,14804.208330865917,11.600000000000001,171728.81663804466
25,721.1280986002841,12197.232772535068,2195.501899056312,65.90349330952525,144691.24471550764,2195.501899056312,87.59187559671665,192308.12921449565,2195.501899056312,96.63184964718914,212155.40940972778,2195.501899056312,125.87075387229842,276349.47916228086,2195.501899056312,378.05630281386584,830023.3307780507,2195.501899056312,60.80710978831348,133502.1250163679,2195.501899056312,195.63458908441595,429516.11185593647,6952.422680344988,13.4,93162.46391662284,7318.33966352104,10.700000000000001,78306.23439967514,7318.33966352104,10.8,79038.06836602723,6708.478024894288,13.600000000000001,91235.30113856232,6586.505697168937,14.0,92211.07976036513,7440.311991246391,11.4,84819.55670020886,6952.422680344988,11.600000000000001,80648.10309200187
26,1117.128140547601,18895.217082036183,3401.1390747665127,51.65214249385551,175676.12013125978,3401.1390747665127,57.79358741989895,196564.02844475268,3401.1390747665127,66.83357066897061,227310.26870840503,3401.1390747665127,85.70785611904734,291504.33846095804,3401.1390747665127,248.49856812595917,845178.190076728,3401.1390747665127,42.92814240138236,146004.58252848272,3401.1390747665127,191.74785704377877,652161.1290943392,10770.273736760622,13.4,144321.66807259235,11337.13024922171,10.700000000000001,121307.2936666723,11337.13024922171,10.8,122441.00669159446,10392.369395119902,13.600000000000001,141336.22377363069,10203.41722429954,14.0,142847.84114019354,11526.08242004207,11.4,131397.3395884796,10770.273736760622,11.600000000000001,124935.17534642323
27,772.2598989228794,13062.081156371476,2351.1746081468655,63.241595423799694,148692.03333913485,2351.1746081468655,82.02608739024733,192857.6538775853,2351.1746081468655,91.06606315885392,214112.21536299607,2351.1746081468655,118.36904164889006,278306.2851155491,2351.1746081468655,353.8572311254518,831980.1367313189,2351.1746081468655,57.46763789531234,135116.45100963695,2351.1746081468655,194.90861693376354,458264.191043689,7445.386259131741,13.4,99768.17587236533,7837.248693822885,10.700000000000001,83858.56102390488,7837.248693822885,10.8,84642.28589328716,7184.144636004313,13.600000000000001,97704.36704965867,7053.523824440597,14.0,98749.33354216836,7967.8695053866,11.4,90833.71236140725,7445.386259131741,11.600000000000001,86366.48060592821
28,642.0363765669208,10859.467476890557,1954.7041458403003,70.8561153628268,138502.74245785613,1954.7041458403003,97.94736126849412,191458.11314564312,1954.7041458403003,106.98733212227421,209128.58165180252,1954.7041458403003,139.82814329523916,273322.6514043556,1954.7041458403003,423.08013966206175,826996.5030201253,1954.7041458403003,67.02039927336453,131005.0523155179,1954.7041458403003,196.98530418986184,385047.9907695356,6189.896461827617,13.4,82944.61258849007,6515.680486134334,10.700000000000001,69717.78120163738,6515.680486134334,10.8,70369.34925025082,5972.707112289807,13.600000000000001,81228.81672714138,5864.112437520901,14.0,82097.57412529261,6624.275160903239,11.4,75516.73683429693,6189.896461827617,11.600000000000001,71802.79895720036
29,513.3267412471117,8682.459834127774,1562.8427701429994,82.17839155418305,128431.9051024355,1562.8427701429994,121.6212187947991,190074.84248943164,1562.8427701429994,130.66118234056455,204202.88415928747,1562.8427701429994,171.73637619815221,268396.95391184045,1562.8427701429994,526.009923219846,822070.8055276105,1562.8427701429994,81.22470940433874,126941.44984953689,1562.8427701429994,200.07319769659537,312682.9505195151,4949.002105452831,13.4,66316.62821306793,5209.475900476665,10.700000000000001,55741.392135100315,5209.475900476665,10.8,56262.339725147984,4775.352908770276,13.600000000000001,64944.799559275765,4688.528310428998,14.0,65639.39634600597,5296.300498817942,11.4,60377.82568652454,4949.002105452831,11.600000000000001,57408.42442325284
30,784.4001832533027,13267.42313956469,2388.136165121644,62.660558279248875,149641.9453533867,2388.136165121644,80.81119116751707,192988.12817370627,2388.136165121644,89.85116731115673,214576.82213416905,2388.136165121644,116.73157333242861,278770.891886722,2388.136165121644,348.5750752658988,832444.743502492,2388.136165121644,56.738700386694035,135499.74235546542,2388.136165121644,194.75015225797696,465089.88177022134,7562.431189551872,13.4,101336.57793999508,7960.453883738814,10.700000000000001,85176.85655600531,7960.453883738814,10.8,85972.90194437919,7297.08272676058,13.600000000000001,99240.3250839439,7164.408495364933,14.0,100301.71893510906,8093.12811513446,11.4,92261.66051253285,7562.431189551872,11.600000000000001,87724.20179880173
31,448.4820699325305,7585.670579045816,1365.420704228247,90.34443203214057,123358.15800842637,1365.420704228247,138.69567233770005,189377.94259675257,1365.420704228247,147.73563061265756,201721.28879073902,1365.420704228247,194.74976299966886,265915.35854329204,1365.420704228247,600.2466548376416,819589.2101590621,1365.420704228247,91.46937836759454,124894.18302600092,1365.420704228247,202.30029964512923,276225.01760703773,4323.832230056115,13.4,57939.351882751944,4551.40234742749,10.700000000000001,48700.005117474146,4551.40234742749,10.8,49155.145352216896,4172.118818475199,13.600000000000001,56740.81593126271,4096.262112684741,14.0,57347.66957758637,4627.259053217947,11.4,52750.7532066846,4323.832230056115,11.600000000000001,50156.45386865094
32,1049.180631246394,17745.946114964634,3194.270300693634,53.332866852436794,170359.59263758681,3194.270300693634,61.30783034540007,195833.7816722754,3194.270300693634,70.34781250964056,224709.92821830895,3194.270300693634,90.4444429477764,288903.9979708619,3194.270300693634,263.7778804766981,842577.8495866319,3194.270300693634,45.036687505784336,143859.35334134696,3194.270300693634,192.20623641430092,613958.6725863006,10115.189285529841,13.4,135543.53642609986,10647.56766897878,10.700000000000001,113928.97405807296,10647.56766897878,10.8,114993.73082497083,9760.27036323055,13.600000000000001,132739.67693993548,9582.810902080902,14.0,134159.35262913263,10825.027130128427,11.4,123405.30928346407,10115.189285529841,11.600000000000001,117336.19571214617
33,1312.7462895015408,22203.922015258013,3996.7059627464423,47.78489859712009,190982.18915234398,3996.7059627464423,49.70752950332202,198666.37955932182,3996.7059627464423,58.74751524852383,234796.54449031275,3996.7059627464423,74.809259682793,298990.6142428658,3996.7059627464423,213.3418054283645,852664.4658586357,3996.7059627464423,38.0765091491143,152180.61115683458,3996.7059627464423,190.69315416285093,762144.4662975929,12656.235548697066,13.4,169593.5563525407,13322.353209154808,10.700000000000001,142549.17933795645,13322.353209154808,10.8,143881.41465887194,12212.157108391908,13.600000000000001,166085.33667412997,11990.117888239327,14.0,167861.65043535057,13544.392429307387,11.4,154406.0736941042,12656.235548697066,11.600000000000001,146812.33236488598
34,1523.7541098114325,25772.929388761557,4639.12728997708,44.72660573691577,207492.4172621714,4639.12728997708,43.312915185269404,200934.12684444597,4639.12728997708,52.352902904460244,242871.78057360186,4639.12728997708,66.19043434948989,307065.8503261549,4639.12728997708,185.5391430628706,860739.7019419248,4639.12728997708,34.239741742676145,158842.52032021628,4639.12728997708,195.04814858377222,904853.1889544821,14690.569751594086,13.4,196853.63467136078,15463.757633256933,10.700000000000001,165462.20667584921,15463.757633256933,10.8,167008.5824391749,14175.111163818858,13.600000000000001,192781.51182793648,13917.381869931241,14.0,194843.34617903738,15721.48692714455,11.4,179224.95096944788,14690.569751594086,11.600000000000001,170410.6091184914
35,1238.3442824828062,20945.479028342437,3770.1862251016387,49.11180001191609,185160.63189487252,3770.1862251016387,52.48196059071365,197866.76488543567,3770.1862251016387,61.52194547946091,231949.19138811756,3770.1862251016387,78.54870912449078,296143.26114067057,3770.1862251016387,225.40454556287352,849817.1127564404,3770.1862251016387,39.74116728767655,149831.60147745797,3770.1862251016387,191.05503636688618,720313.066346727,11938.923046155189,13.4,159981.56881847954,12567.287417005462,10.700000000000001,134469.97536195847,12567.287417005462,10.8,135726.704103659,11520.013465588341,13.600000000000001,156672.18313200146,11310.558675304917,14.0,158347.82145426885,12776.742207288886,11.4,145654.8611630933,11938.923046155189,11.600000000000001,138491.5073354002
36,874.7791419379953,14796.101884653448,2663.2983392376204,58.84192954253376,156713.61322816723,2663.2983392376204,72.8267831623615,193959.45064833565,2663.2983392376204,81.86676177075242,218035.61066280684,2663.2983392376204,105.96998325623153,282229.68041535985,2663.2983392376204,313.8602685684888,835903.5320311297,2663.2983392376204,51.948057062451454,138353.1741010481,2663.2983392376204,193.70870805705465,515904.08046421874,8433.778074252465,13.4,113012.62619498302,8877.661130792068,10.700000000000001,94990.97409947515,8877.661130792068,10.8,95878.74021255434,8137.856036559397,13.600000000000001,110674.8420972078,7989.895017712863,14.0,111858.53024798007,9025.622149638602,11.4,102892.09250588006,8433.778074252465,11.600000000000001,97831.8256613286
