ID_WSER,Owner Name,System Name,City,Province,Latitude,Longitude,System status,CDUID,CDNAME,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Units,kgPin/year,Stuttgart process kgPrec/year,Stuttgart process EUR/kgPrec,Stuttgart process EUR/year,Gifhorn process kgPrec/year,Gifhorn process EUR/kgPrec,Gifhorn process EUR/year,PHOXNAN kgPrec/year,PHOXNAN EUR/kgPrec,PHOXNAN EUR/year,Aqua Reci kgPrec/year,Aqua Reci EUR/kgPrec,Aqua Reci EUR/year,MEPHREC kgPrec/year,MEPHREC EUR/kgPrec,MEPHREC EUR/year,EcoPhos kgPrec/year,EcoPhos EUR/kgPrec,EcoPhos EUR/year,AshDec depollution kgPrec/year,AshDec depollution EUR/kgPrec,AshDec depollution EUR/year,AshDec Rhenania kgPrec/year,AshDec Rhenania EUR/kgPrec,AshDec Rhenania EUR/year,PASCH kgPrec/year,PASCH EUR/kgPrec,PASCH EUR/year,LEACHPHOS kgPrec/year,LEACHPHOS EUR/kgPrec,LEACHPHOS EUR/year,RecoPhos kgPrec/year,RecoPhos EUR/kgPrec,RecoPhos EUR/year,Thermophos kgPrec/year,Thermophos EUR/kgPrec,Thermophos EUR/year
23246,City of Dryden,WasteWater Plant,Dryden,ON,49.7955,-92.851,operational,3560.0,Kenora,1246.302,2502.918,2157.503,1559.837,1410.095,1286.229,1552.525,thousand m3,4281.099486364138,1712.4397945456553,29.892153628196507,51188.51341759599,1712.4397945456553,24.907673375941656,42652.89107850782,2183.3607380457106,41.1935059679587,89940.2835928927,2611.4706866821243,38.32939139475556,100096.08206577021,2911.1476507276143,74.96411484643511,218231.60682407464,3510.501578818593,12.5,43881.26973523241,3681.7455582731586,9.8,36081.10647107696,3681.7455582731586,9.9,36449.281026904275,3382.068594227669,12.7,42952.2711466914,3339.257599364028,13.1,43744.274551668765,3724.5565531368,10.5,39107.8438079364,3467.690583954952,10.7,37104.28924831799
23247,The Corporation of the Town of Cochrane,Cochrane WWTP,Cochrane,ON,49.0716,-81.0255,operational,3556.0,Cochrane,896.427,938.485,796.542,733.106,697.325,619.3773,501.141,thousand m3,1381.9001160664147,552.760046426566,33.85133954317067,18711.668017484466,552.760046426566,30.530036398516348,16875.784337048644,704.7690591938715,49.362976946816275,34789.49882181647,842.959070800513,46.98141399048381,39603.40908231246,939.692078925162,116.51292294115491,109486.27078022106,1133.15809517446,12.5,14164.47618968075,1188.4340998171167,9.8,11646.654178207744,1188.4340998171167,9.9,11765.497588189455,1091.7010916924678,12.7,13864.60386449434,1077.8820905318034,13.1,14120.255385966624,1202.2531009777808,10.5,12623.657560266698,1119.339094013796,10.7,11976.928305947617
23248,The Corporation of the Township of North Huron,Blyth STP,Blyth,ON,43.7424,-81.4309,operational,3540.0,Huron,174.352,169.839,139.476,143.585,137.0115,150.618,148.461,thousand m3,409.3823357724393,163.75293430897574,38.698496285700585,6336.992320128469,163.75293430897574,38.00405008268088,6223.274716664266,208.78499124394406,59.97040082249405,12520.919610620236,249.72322482118798,58.482865429412946,14604.529751816572,278.37998832525875,187.2533704235076,52127.59107236139,335.6935153334002,12.5,4196.168941667503,352.0688087642978,9.8,3450.2743258901187,352.0688087642978,9.9,3485.481206766548,323.4120452602271,12.7,4107.332974804884,319.31822190250267,13.1,4183.068706922785,356.1626321220222,10.5,3739.7076372812335,331.59969197567585,10.7,3548.1167041397316
23249,The Corporation of the Township of North Huron,Wingham STP,Wingham,ON,43.8772,-81.3289,operational,3540.0,Huron,881.818,874.898,379.457,571.886,870.148,819.731,786.3140000000001,thousand m3,2168.2668308213592,867.3067323285437,32.21483349188585,27940.141968355645,867.3067323285437,28.152231748895733,24416.62012589064,1105.8160837188932,45.9303305839954,50790.4982903079,1322.6427668010292,43.32230847308089,57299.93794304338,1474.4214449585245,97.74083143308226,144111.1779130127,1777.9788012735144,12.5,22224.73501591893,1864.709474506369,9.8,18274.152850162416,1864.709474506369,9.9,18460.623797613054,1712.9307963488739,12.7,21754.221113630698,1691.2481280406603,13.1,22155.35047733265,1886.3921428145825,10.5,19807.117499553115,1756.296132965301,10.7,18792.368622728718
23255,Correctional Service Canada,ON REGION - Joyceville Pittsburgh Institution,Joyceville,ON,44.3616,-76.3523,operational,3510.0,Frontenac,215.1409,221.5198,179.8042,238.6141,269.7392,250.4977,254.122,thousand m3,700.7433462738619,280.2973385095448,36.47680594369027,10224.351623345527,280.2973385095448,34.499476317469764,9670.111391759845,357.37910659966957,55.02856278566674,19666.058605805403,427.45344122705575,53.089821386675624,22693.426845864236,476.50547546622613,151.8420257088522,72353.55665615154,574.6095439445668,12.5,7182.6192993070845,602.6392777955213,9.8,5905.864922396108,602.6392777955213,9.9,5966.128850175661,553.5872435563509,12.7,7030.557993165657,546.5798100936123,13.1,7160.195512226321,609.6467112582599,10.5,6401.290468211729,567.6021104818282,10.7,6073.342582155561
23256,Correctional Service Canada,ON REGION - Warkworth Institution Wastewater Treatment System,Warkworth,ON,44.2085,-77.8014,operational,3514.0,Northumberland,235.419,151.9678,156.21730000000002,133.98,135.2279,121.8683,122.2615,thousand m3,337.13701541173833,134.85480616469533,39.533893017087095,5331.335479755083,134.85480616469533,39.355728951896054,5307.309199278231,171.93987785998655,61.8626581975377,10636.657894578728,205.65357940116039,60.562908299583704,12454.978870753632,229.2531704799821,201.9833084189227,46305.313839074086,276.45235263762544,12.5,3455.654407970318,289.937833254095,9.8,2841.390765890131,289.937833254095,9.9,2870.3845492155406,266.3382421752733,12.7,3382.4956756259708,262.9668720211559,13.1,3444.8660234771423,293.30920340821234,10.5,3079.7466357862295,273.0809824835081,10.7,2921.9665125735364
23276,Regional Municipality of Peel,G.E. Booth Wastewater Treatment Plant,Mississauga,ON,43.5788,-79.5435,operational,3521.0,Peel,172002.708,166861.989,113324.697,119324.722,162508.104,172844.514,171214.2869,thousand m3,472124.697319394,188849.8789277576,17.818947640952572,3365106.1046139454,188849.8789277576,10.682746190142044,2017435.324624289,240783.59563289094,19.41013394451886,4673641.84287728,287996.0653648303,16.43923756798132,4734435.737176322,321044.79417718796,11.97506478692188,3844532.209775826,387142.251801903,12.5,4839278.147523788,406027.2396946788,9.8,3979066.9490078525,406027.2396946788,9.9,4019669.6729773204,372978.5108823213,12.7,4736827.08820548,368257.26390912733,13.1,4824170.157209568,410748.48666787276,10.5,4312859.1100126635,382421.0048287091,10.7,4091904.751667187
23277,Regional Municipality of Peel,Inglewood Wastewater Treatment Facility,Inglewood,ON,43.7973,-79.9347,operational,3521.0,Peel,38.807,38.4489,32.905,31.793,37.5684,36.3423,34.82,thousand m3,96.01641462469158,38.406565849876635,45.391056105594984,1743.3145853149786,38.406565849876635,49.339066961574176,1894.9441242311714,48.968371458592706,75.6314331348089,3703.5481116910387,58.57001292106186,75.92585546142902,4446.978335418573,65.29116194479028,329.6440590666721,21522.8436446601,78.73345999224709,12.5,984.1682499030886,82.57411657723476,9.8,809.2263424569007,82.57411657723476,9.9,817.4837541146242,75.85296755350635,12.7,963.3326879295305,74.89280340725944,13.1,981.0957246350986,83.53428072348167,10.5,877.1099475965575,77.77329584600018,10.7,832.1742655522019
23278,Regional Municipality of Peel,Clarkson Wastewater Treatment Plant,Mississauga,ON,43.4958,-79.6204,operational,3521.0,Peel,56663.635,60429.101,50296.407,54076.338,68496.662,69784.6661,83183.2493,thousand m3,229378.4421199852,91751.37684799409,19.291566972189546,1770027.8312536795,91751.37684799409,12.165043098245501,1116159.4536792126,116983.00548119246,21.78658654476855,2548660.373183133,139920.84969319098,18.720283151661235,2619357.925077567,155977.34064158995,15.868814327790686,2475175.457983951,188090.32253838785,12.5,2351129.031729848,197265.46022318729,9.8,1933201.5101872354,197265.46022318729,9.9,1952928.0562095542,181208.9692747883,12.7,2301353.9097898114,178915.18485358846,13.1,2343788.9215820087,199559.24464438713,10.5,2095372.068766065,185796.53811718803,10.7,1988022.9578539117
23299,The Corporation of The Township of Nipigon,Nipigon WWTP,Nipigon,ON,49.0052,-88.2596,operational,3558.0,Thunder Bay,263.1015,375.5642,346.5131,288.2267,253.2506,272.7139,330.201,thousand m3,910.5317669582935,364.2127067833174,35.44098875458537,12908.05844538465,364.2127067833174,32.91091836543974,11986.5746606016,464.37120114872965,52.77040060304784,24505.054313136974,555.424377844559,50.645255064579004,28129.609285022794,619.1616015316396,137.0991942517778,84886.55668162809,746.6360489058006,12.5,9332.950611322507,783.0573195841324,9.8,7673.961731924498,783.0573195841324,9.9,7752.267463882911,719.3200958970518,12.7,9135.365217892559,710.214778227469,13.1,9303.813594779844,792.1626372537153,10.5,8317.70769116401,737.5307312362178,10.7,7891.578824227529
23308,Haldimand County,Caledonia WWTP,Caledonia,ON,43.0681,-79.9457,operational,3528.0,Haldimand-Norfolk,1230.257,1193.858,1047.905,1238.3490000000002,1268.764,1307.639,1407.104,thousand m3,3880.099973695061,1552.0399894780246,30.217294002854693,46898.44866624497,1552.0399894780246,25.352535227856944,39348.148508284336,1978.8509865844812,41.8468469830446,82808.67443784763,2366.860983953987,39.01397095308261,92340.64567796538,2638.467982112642,77.8953001597158,205524.25542846392,3181.68197842995,12.5,39771.024730374374,3336.8859773777526,9.8,32701.482578301977,3336.8859773777526,9.9,33035.17117603975,3065.2789792190983,12.7,38929.04303608255,3026.477979482148,13.1,39646.861531216135,3375.686977114703,10.5,35444.71325970438,3142.8809786929996,10.7,33628.82647201509
23309,Haldimand County,Cayuga WWTP,Cayuga,ON,43.0679,-79.9456,operational,3528.0,Haldimand-Norfolk,266.8994,260.808,236.241,225.003,284.987,290.978,312.432,thousand m3,861.5336144176231,344.61344576704926,35.657291044724325,12287.981933640996,344.61344576704926,33.24023755187485,11455.032800866857,439.3821433529878,53.239510176485915,23392.490092407585,525.5355047947501,51.152030779843756,26882.20831716178,585.8428578039837,140.08893180308272,82070.10015422537,706.4575638224509,12.5,8830.719547780636,740.9189083991558,9.8,7261.005302311728,740.9189083991558,9.9,7335.097193151643,680.6115553899223,12.7,8643.766753452013,671.996219245746,13.1,8803.150472119272,749.5342445433321,10.5,7870.109567704987,697.8422276782748,10.7,7466.911836157539
23310,Haldimand County,Dunnville WWTP,Dunnville,ON,42.9007,-79.607,operational,3528.0,Haldimand-Norfolk,2914.112,1525.728,1406.333,1288.421,1622.856,1642.343,1848.192,thousand m3,5096.403485871279,2038.5613943485118,29.324409285447196,59779.60868138768,2038.5613943485118,24.138241883251823,49207.28803064348,2599.1657777943524,40.060410832221905,104123.64887949334,3108.80612638148,37.145345001115054,115477.67610602017,3465.5543703924704,70.03693124327013,242716.79315899176,4179.050858414449,12.5,52238.13573018061,4382.9069978493,9.8,42952.48857892314,4382.9069978493,9.9,43390.77927870807,4026.158753838311,12.7,51132.21617374654,3975.194718979598,13.1,52075.05081863273,4433.871032708013,10.5,46555.64584343414,4128.086823555736,10.7,44170.529012046376
23311,Haldimand County,Hagersville WWTP,Hagersville,ON,42.9474,-80.0654,operational,3528.0,Haldimand-Norfolk,1003.273,1046.306,946.499,767.315,992.776,944.735,1191.206,thousand m3,3284.7595979155753,1313.9038391662302,30.77605120747305,40436.77183587533,1313.9038391662302,26.12416832752053,34324.64506055406,1675.2273949369435,42.97709268749746,71996.40302483994,2003.703354728501,40.201405308903325,80551.69068224975,2233.6365265825916,83.12345611177976,185667.58778705623,2693.5028702907716,12.5,33668.78587863465,2824.893254207395,9.8,27683.95389123247,2824.893254207395,9.9,27966.44321665321,2594.9600823533046,12.7,32955.993045886964,2562.112486374149,13.1,33563.67357150135,2857.7408501865507,10.5,30006.27892695878,2660.6552743116163,10.7,28469.011435134293
23313,Haldimand County,Lake Erie Industrial Park Sewage Lagoons,Nanticoke,ON,42.8246,-80.1105,operational,3528.0,Haldimand-Norfolk,371.698,407.4611,329.887,269.14,346.415,231.792,161.328,thousand m3,444.86318605893865,177.94527442357548,38.34629238476504,6823.541521533678,177.94527442357548,37.439699596552714,6662.217619044801,226.8802248900587,59.178148402563515,13426.351618150878,271.36654349595256,57.614409739467995,15634.623226558973,302.5069665200783,181.28074185430535,54838.68730685531,364.7878125683297,12.5,4559.847657104121,382.58234001068723,9.8,3749.306932104735,382.58234001068723,9.9,3787.5651661058037,351.4419169865615,12.7,4463.312345729331,346.99328512597214,13.1,4545.612035150235,387.0309718712766,10.5,4063.8252046484045,360.33918070774035,10.7,3855.6292335728217
23314,Haldimand County,Townsend Sewage Lagoons,Townsend,ON,42.8841,-80.1529,operational,3528.0,Haldimand-Norfolk,212.315,161.1225,66.288,100.476,247.025,127.851,310.704,thousand m3,856.7686412851858,342.70745651407435,35.67905137682602,12227.476948187026,342.70745651407435,33.27343811321563,11403.05534525859,436.95200705544477,53.2867750767805,23283.763319311292,522.6288711839634,51.20312175453856,26760.229723669523,582.6026760739264,140.3922721714929,81792.91346721079,702.5502858538523,12.5,8781.878573173153,736.8210315052598,9.8,7220.846108751547,736.8210315052598,9.9,7294.528211902073,676.8472266152968,12.7,8595.959778014269,668.279540202445,13.1,8754.46197665203,745.3887179181116,10.5,7826.581538140173,693.9825994410006,10.7,7425.613814018706
23315,Haldimand County,Jarvis Sewage Lagoons,Jarvis,ON,42.8797,-80.1021,operational,3528.0,Haldimand-Norfolk,301.706,380.6124,288.175,288.176,379.327,341.40000000000003,411.236,thousand m3,1133.986395307285,453.594558122914,34.59564468047281,15692.396161816405,453.594558122914,31.636155948476915,14349.988178156984,578.3330616067153,50.94954997962391,29465.809227200258,691.7317011374438,48.68357575083437,33675.97267157827,771.1107488089539,125.85281470151732,97046.45818420153,929.8688441519736,12.5,11623.36055189967,975.228299964265,9.8,9557.237339649799,975.228299964265,9.9,9654.760169646224,895.8492522927552,12.7,11377.28550411799,884.5093883396823,13.1,11587.072987249838,986.5681639173379,10.5,10358.965721132048,918.5289801989009,10.7,9828.260088128238
23340,Township of Havelock-Belmont-Methuen,Havelock Wastewater Treatment Plant,Havelock,ON,44.4222,-77.8776,operational,3515.0,Peterborough,224.4225,257.9615,237.2294,253.254,333.227,440.018,294.872,thousand m3,813.1117809653088,325.2447123861235,35.884901870079275,11671.3745877382,325.2447123861235,33.58814922843785,10924.367935385466,414.6870082923075,53.734543897106036,22283.017250642573,495.99818638883835,51.687417711433646,25636.86544399341,552.91601105641,143.28521952525892,79224.6920232482,666.7516603915532,12.5,8334.395754894414,699.2761316301655,9.8,6852.906089975622,699.2761316301655,9.9,6922.833703138639,642.3583069625939,12.7,8157.950498424942,634.2271891529408,13.1,8308.376177903525,707.4072494398187,10.5,7427.776119118096,658.6205425819002,10.7,7047.239805626331
23341,Municipality of Centre Hastings,Madoc Wastewater Treatment Lagoon,Centre Hastings,ON,44.4897,-77.4709,operational,3512.0,Hastings,247.635,265.4,205.474,224.375,348.57800000000003,357.103,238.192,thousand m3,656.8162502092055,262.7265000836822,36.73748849264083,9651.911773536074,262.7265000836822,34.903840841349876,9170.163943725738,334.97628760669477,55.601509884916034,18625.187366576116,400.6579126276153,53.71208127695208,21520.170367308438,446.63505014225973,155.72447504635633,69552.00872070644,538.5893251715485,12.5,6732.366564644356,564.8619751799167,9.8,5535.647356763185,564.8619751799167,9.9,5592.133554281176,518.8848376652724,12.7,6589.837438348958,512.3166751631803,13.1,6711.348444637662,571.4301376820088,10.5,6000.016445661092,532.0211626694564,10.7,5692.626440563184
23342,Township of Stirling-Rawdon,Stirling Wastewater Treatment Lagoon,Quinte West,ON,44.276,-77.5456,operational,3512.0,Hastings,328.973,259.32,274.195,286.661,388.954,316.564,327.043,thousand m3,901.8235579581565,360.7294231832626,35.478472839444315,12798.129042795797,360.7294231832626,32.96789634057333,11892.490230500613,459.9300145586598,52.851601931082186,24308.038045611123,550.1123703544754,50.732936120806656,27908.815744459134,613.2400194115464,137.61398701686224,84390.4040695209,739.4953175256883,12.5,9243.691469071104,775.5682598440145,9.8,7600.568946471342,775.5682598440145,9.9,7678.125772455744,712.4406107869437,12.7,9047.995756994185,703.422375207362,13.1,9214.833115216443,784.5864954235961,10.5,8238.15820194776,730.4770819461068,10.7,7816.104776823342
23343,Municipality of Tweed,Tweed Wastewater Treatment Lagoon,Tweed,ON,44.4817,-77.2983,operational,3512.0,Hastings,364.782,422.861,333.139,296.808,427.918,318.016,318.16,thousand m3,877.3286179492209,350.93144717968835,35.586103560900206,12488.28282211297,350.93144717968835,33.13171419863999,11626.960411272561,447.43759515410267,53.08497780322564,23752.2148070842,535.1704569490247,50.9850286669275,27285.68108923871,596.5834602054703,139.0998612571255,82984.67654287677,719.409466718361,12.5,8992.618333979513,754.50261143633,9.8,7394.125592076034,754.50261143633,9.9,7469.575853219667,693.0896081798845,12.7,8802.238023884533,684.3163220003923,13.1,8964.54381820514,763.2758976158221,10.5,8014.396924966132,710.636180538869,10.7,7603.807131765898
23344,The Corporation of the Municipality of Trent Hills,Campbellford Wastewater Treatment Facility,Campbellford,ON,44.2875,-77.7997,operational,3514.0,Northumberland,1445.524,1425.0068,1154.5495,1350.561,1716.211,1577.67,1566.111,thousand m3,4318.562984614886,1727.4251938459545,29.863518346733052,51586.993969027564,1727.4251938459545,24.868641014862654,42958.71702578457,2202.467122153592,41.13611999828785,90600.95182919386,2634.3234206150805,38.26932610394025,100813.78204676587,2936.6228295381225,74.70981855249762,219394.5587519153,3541.2216473842063,12.5,44265.27059230258,3713.964166768802,9.8,36396.84883433426,3713.964166768802,9.9,36768.24525101114,3411.66475784576,12.7,43328.14242464115,3368.479127999611,13.1,44127.076576794905,3757.149796614951,10.5,39450.07286445698,3498.036017538058,10.7,37428.985387657216
23345,The Corporation of the Municipality of Trent Hills,Hastings Wastewater Treatment Facility,Hastings,ON,44.3132,-77.9487,operational,3514.0,Northumberland,242.677,251.937,205.9521,241.8847,308.00100000000003,288.39300000000003,308.25300000000004,thousand m3,850.0099901581003,340.00399606324015,35.71014778800469,12141.59294793047,340.00399606324015,33.320905451150914,11329.241005836713,433.50509498063116,53.35434131029825,23129.37879734986,518.5060939964412,51.27616728338935,26587.005213218323,578.0067933075082,140.82657613165506,81398.71768233362,697.0081919296422,12.5,8712.602399120527,731.0085915359663,9.8,7163.88419705247,731.0085915359663,9.9,7236.9850562060665,671.5078922248993,12.7,8528.15023125622,663.0077923233183,13.1,8685.40207943547,739.5086914375473,10.5,7764.8412600942465,688.5080920280614,10.7,7367.036584700256
23346,The Corporation of the Township of Asphodel-Norwood,Norwood Wastewater Treatment Facility,Norwood,ON,44.3768,-77.9802,operational,3515.0,Peterborough,184.433,192.1259,154.20600000000002,158.326,209.7137,207.5575,207.5616,thousand m3,572.3526894245946,228.94107576983785,37.29797734107377,8539.039056504465,228.94107576983785,35.77944903812199,8191.385553239738,291.89987160654323,56.83965209198025,16591.48714780962,349.1351405490027,55.05951862190102,19223.212772617844,389.19982880872436,164.31270239272695,63950.4756423482,469.3292053281675,12.5,5866.615066602094,492.2233129051513,9.8,4823.788466470483,492.2233129051513,9.9,4873.010797760998,452.15862464542977,12.7,5742.414532996958,446.4350977511838,13.1,5848.2997805405075,497.9468397993973,10.5,5228.441817893672,463.60567843392164,10.7,4960.580759242961
23353,City of Toronto,Highland Creek Treatment Plant,Toronto,ON,43.7664,-79.1489,operational,3520.0,Toronto,61804.04,62247.9,60211.03,59169.3,62362.76,62670.96,63886.04,thousand m3,176166.24082049486,70466.49632819794,19.859888013845044,1399456.7258060342,70466.49632819794,12.756955365067606,898937.9483915215,89844.78281845238,22.726365004169985,2041845.328052529,107461.40690050187,19.63115252930031,2109591.269876957,119793.04375793651,17.58936431840604,2107083.489469102,144456.31747280576,12.5,1805703.9684100721,151502.96710562558,9.8,1484729.0776351308,151502.96710562558,9.9,1499879.3743456933,139171.33024819093,12.7,1767475.8941520248,137409.66783998598,13.1,1800066.6487038163,153264.62951383053,10.5,1609278.6098952205,142694.65506460084,10.7,1526832.8091912288
23354,City of Windsor,Little River Pollution Control Plant 2,Windsor,ON,42.3287,-82.9273,operational,3537.0,Essex,8413.29,8109.368,8306.392,8600.812,9048.524,9172.284,8496.727,thousand m3,23429.78927584181,9371.915710336723,24.794409448442448,232371.11543837906,9371.915710336723,18.34234301458561,171902.89266277992,11949.192530679324,31.38446040808598,375018.95988770196,14292.171458263503,28.226275248253007,403414.7654761712,15932.256707572431,38.632278482501974,615499.3779816482,19212.42720619028,12.5,240155.34007737853,20149.618777223957,9.8,197466.2640167948,20149.618777223957,9.9,199481.22589451718,18509.53352791503,12.7,235071.0758045209,18275.235635156612,13.1,239405.5868205516,20383.916669982373,10.5,214031.1250348149,18978.129313431866,10.7,203065.98365372096
23355,Township of Essa,Angus Wastewater Treatment Plant,Angus,ON,44.3302,-79.8723,operational,3543.0,Simcoe,901.555,936.051,813.328,912.1722,1024.88,1026.376,1082.573,thousand m3,2985.203274827577,1194.0813099310308,31.101487511329726,37137.70494833219,1194.0813099310308,26.577725766209863,31735.96559790358,1522.4536701620643,43.63970257055206,66439.42534331785,1820.9739976448218,40.89936614712109,74476.68227406239,2029.9382268827524,86.28199288653563,175147.1156520044,2447.866685358613,12.5,30598.33356698266,2567.2748163517163,9.8,25159.293200246822,2567.2748163517163,9.9,25416.020681881993,2358.310587113786,12.7,29950.54445634508,2328.4585543655103,13.1,30502.807062188185,2597.126849099992,10.5,27269.831915549916,2418.0146526103376,10.7,25872.75678293061
23356,Town of Wasaga Beach,Wasaga Beach Wastewater Treatment Plant,Wasaga Beach,ON,44.4829,-80.043,operational,3543.0,Simcoe,1973.736,1998.118,1910.888,2005.185,2319.786,2224.617,2251.784,thousand m3,6209.311493085769,2483.724597234308,28.694159739103988,71268.39034098295,2483.724597234308,23.29513862579366,57858.70880086673,3166.748861473742,38.814201483851996,122914.82835800074,3787.680010782319,35.84792816681044,135780.48094538838,4222.331815298323,64.8444853786174,273794.93366078316,5091.63542433033,12.5,63645.44280412913,5340.007884053762,9.8,52332.07726372687,5340.007884053762,9.9,52866.078052132245,4905.356079537758,12.7,62298.02221012952,4843.2629646069,13.1,63446.744836350386,5402.100998984619,10.5,56722.060489338495,5029.542309399473,10.7,53816.102710574356
23357,Township of Severn,Coldwater Wastewater Treatment Plant,Coldwater,ON,44.7225,-79.6438,operational,3543.0,Simcoe,282.5184,350.687,180.185,182.299,213.352,220.57,213.068,thousand m3,587.5366292720788,235.01465170883154,37.19070804507151,8740.36129801732,235.01465170883154,35.61121809587778,8369.158017729957,299.6436809287602,56.602031132531245,16960.440956595943,358.3973438559681,54.80063496252981,19640.40201219118,399.5249079050136,162.64336940357498,64980.0771823244,481.7800360031046,12.5,6022.250450038808,505.28150117398775,9.8,4951.75871150508,505.28150117398775,9.9,5002.286861622479,464.1539371249423,12.7,5894.755001486767,458.2785708322215,13.1,6003.449277902101,511.15686746670855,10.5,5367.14710840044,475.90466971038387,10.7,5092.179965901107
23358,Township of Springwater,Elmvale Wastewater Treatment Plant,Elmvale,ON,44.6038,-79.8691,operational,3543.0,Simcoe,407.9105,419.661,337.66200000000003,355.5919,338.9919,316.9693,339.8166,thousand m3,937.0468570348353,374.81874281393414,35.329260491931024,13242.069002131579,374.81874281393414,32.74131243929648,12272.05756657533,477.893897087766,52.52859661977152,25103.095747173862,571.5985827912496,50.38425549918828,28799.56903832824,637.1918627836881,135.57296118408865,86385.98767999008,768.3784227685649,12.5,9604.730284607062,805.8602970499584,9.8,7897.430911089593,805.8602970499584,9.9,7978.016940794589,740.2670170575199,12.7,9401.391116630502,730.8965484871716,13.1,9574.744785181947,815.2307656203067,10.5,8559.92303901322,759.0079541982167,10.7,8121.385109920918
23362,Town of Bradford West Gwillimbury,BWG Wastewater Treatment Plant,Bradford,ON,44.123,-79.5552,operational,3543.0,Simcoe,3087.887,3169.2650000000003,3042.261,3674.213,3646.347,3687.749,3833.778,thousand m3,10571.67197090812,4228.6687883632485,27.062784928760603,114439.55395443729,4228.6687883632485,21.16738736319917,89509.87027395496,5391.552705163142,35.64631321701456,192188.97645428748,6448.7199022539535,32.57361949479115,210058.14832450708,7188.736940217523,52.69191195631294,378788.2939310362,8668.77101614466,12.5,108359.63770180824,9091.637894980984,9.8,89098.05137081366,9091.637894980984,9.9,90007.21516031175,8351.620857017415,12.7,106065.58488412117,8245.904137308335,13.1,108021.34419873919,9197.354614690064,10.5,96572.22345424567,8563.054296435579,10.7,91624.6809718607
23384,Corporation of the Town of Lakeshore,Dennis St. Pierre Water Pollution Control Plant (formerly - Belle River - Maidstone water Pollution Control Plant),Belle River,ON,42.2904,-82.7337,operational,3537.0,Essex,3641.715,4176.719,4433.667,4841.862,4954.809,5238.291,4983.1900000000005,thousand m3,13741.184296198073,5496.473718479229,26.293332458293673,144520.61082824803,5496.473718479229,20.19150868341176,110982.0968148179,7008.003991061018,34.18170652812117,239545.53577034958,8382.122420680824,31.07188003856807,260448.30232398637,9344.00532141469,47.56971704481228,444491.689204917,11267.77112288242,12.5,140847.13903603025,11817.418494730342,9.8,115810.70124835736,11817.418494730342,9.9,116992.44309783039,10855.535593996477,12.7,137865.30204375525,10718.123751034496,13.1,140407.4211385519,11954.830337692323,10.5,125525.7185457694,11130.35927992044,10.7,119094.8442951487
23391,The Corporation of the Town of Bruce Mines,Bruce Mines Lagoon & Collection System,Bruce Mines,ON,46.3056,-83.7683,operational,3557.0,Algoma,198.484,188.403,108.864,134.785,210.613,170.915,190.24,thousand m3,524.5882457840702,209.83529831362807,37.657219494821184,7901.813886357574,209.83529831362807,36.345092601790356,7626.483348333116,267.5400053498758,57.637699522308004,15420.390438552817,319.9988299282828,55.929964175547575,17897.523094106,356.72000713316777,169.99288938008604,60639.86471225209,430.1623615429375,12.5,5377.029519286719,451.14589137430033,9.8,4421.229735468143,451.14589137430033,9.9,4466.344324605573,414.42471416941544,12.7,5263.193869951576,409.17883171157473,13.1,5360.242695421629,456.39177383214104,10.5,4792.113625237481,424.91647908509685,10.7,4546.606326210536
23394,Village of Burk's Falls,Burk's Falls Wastewater Treatment Lagoon,Burk's Falls,ON,45.6297,-79.3983,operational,3549.0,Parry Sound,120.198,120.198,106.202,99.712,108.825,109.214,114.56,thousand m3,315.9000706319548,126.36002825278193,39.8178513846445,5031.384825928751,126.36002825278193,39.81935028241941,5031.574226693936,161.10903602229695,62.51002200447383,10070.92938687335,192.69904308549243,61.27635604592164,11807.895173815028,214.81204802972928,207.17416650747384,44503.5070063226,259.0380579182029,12.5,3237.9757239775367,271.6740607434811,9.8,2662.405795286115,271.6740607434811,9.9,2689.573201360463,249.56105579924431,12.7,3169.4254086504025,246.40205509292477,13.1,3227.866921717314,274.83306144980065,10.5,2885.747145222907,255.8790572118834,10.7,2737.905912167152
23395,Municipality of Callander,Callander Wastewater Treatment Lagoon,Callander,ON,46.2373,-79.3869,operational,3548.0,Nipissing,455.638,454.118,303.494,476.489,752.889,300.324,457.395,thousand m3,1261.2701886059965,504.50807544239865,34.193172437845945,17250.731619887727,504.50807544239865,31.03613670315186,15657.981597274336,643.2477961890582,50.08968568998864,32220.0799318878,769.3748150496579,47.76023087829946,36745.51879872061,857.6637282520777,120.73823454169458,103552.80437960356,1034.241554656917,12.5,12928.019433211462,1084.692362201157,9.8,10629.98514957134,1084.692362201157,9.9,10738.454385791456,996.4034489987373,12.7,12654.323802283963,983.7907471126773,13.1,12887.658787176073,1097.305064087217,10.5,11521.703172915779,1021.6288527708573,10.7,10931.428724648173
