ID_WSER,Owner Name,System Name,City,Province,Latitude,Longitude,System status,CDUID,CDNAME,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Units,kgPin/year,Crystalactor kgPrec/year,Crystalactor EUR/kgPrec,Ostara Pearl kgPrec/year,Ostara Pearl EUR/kgPrec,P RoC kgPrec/year,P RoC EUR/kgPrec,REMNUT kgPrec/year,REMNUT EUR/kgPrec,AirPrex kgPrec/year,AirPrex EUR/kgPrec,PRISA kgPrec/year,PRISA EUR/kgPrec
23391,The Corporation of the Town of Bruce Mines,Bruce Mines Lagoon & Collection System,Bruce Mines,ON,46.3056,-83.7683,operational,3557.0,Algoma,198.484,188.403,108.864,134.785,210.613,170.915,190.24,thousand m3,86.10819866769953,32.72111549372582,186.24836084041388,17.221639733539906,696.6451682674976,23.249213640278874,18.44452957455429,40.47085337381878,47.16253341580953,12.916229800154928,461.1911311761351,15.499475760185915,694.803121956608
23394,Village of Burk's Falls,Burk's Falls Wastewater Treatment Lagoon,Burk's Falls,ON,45.6297,-79.3983,operational,3549.0,Parry Sound,120.198,120.198,106.202,99.712,108.825,109.214,114.56,thousand m3,51.85321299080981,19.704220936507728,229.29927442477324,10.370642598161963,963.7928097795406,14.00036750751865,20.621807390232366,24.371010105680607,48.619809833500334,7.777981948621471,631.6080013958566,9.333578338345765,927.7158906729776
23395,Municipality of Callander,Callander Wastewater Treatment Lagoon,Callander,ON,46.2373,-79.3869,operational,3548.0,Nipissing,455.638,454.118,303.494,476.489,752.889,300.324,457.395,thousand m3,207.0303802019156,78.67154447672793,129.9830529841803,41.40607604038312,397.35465118842103,55.89820265451721,15.207221667172757,97.30427869490032,44.744303421804695,31.054557030287338,267.71173598721447,37.265468436344804,421.403077697524
23396,Corporation of the Town of Espanola,Espanola Wastewater Treatment Plant,Espanola,ON,46.2649,-81.7845,operational,3552.0,Sudbury,1127.175,1119.545,1173.5929999999998,1171.385,1081.008,1155.666,1125.022,thousand m3,509.2179241039353,193.5028111594954,89.87319812570348,101.84358482078706,223.36841135449697,137.48883950806254,12.475517332842399,239.33242432884956,42.39216288737936,76.38268861559028,153.22451549930275,91.65922633870835,252.29115777221207
23397,The Corporation of the Town of Gore Bay,Gore Bay Wastewater Treatment Lagoon & Collection System,Gore Bay,ON,45.9106,-82.4787,operational,3551.0,Manitoulin,146.704,196.32,88.7522,127.4204,163.77,112.79,121.51,thousand m3,54.99898664903369,20.899614926632804,223.82844830649333,10.99979732980674,928.1391921155946,14.849726395239097,20.35632343815378,25.84952372504583,48.44829689710886,8.249847997355053,608.959813054713,9.899817596826063,897.0878124868393
23398,The Corporation of the Municipality of Killarney,Killarney Wastewater Treatment Lagoon,Killarney,ON,45.9684,-81.5027,operational,3552.0,Sudbury,53.06,71.161,59.912,77.43360000000001,127.608,101.405,108.164,thousand m3,48.95819596663715,18.604114467322116,234.764426370643,9.79163919332743,999.8891410447945,13.21871291099203,20.88410098581892,23.01035210431946,48.78769181591807,7.343729394995572,654.5107556208059,8.812475273994686,958.5982833652375
23399,The Corporation of the Town of Northeastern Manitoulin and the Islands,Little Current Wastewater Treatment Lagoon,Little Current,ON,45.9635,-81.932,operational,3551.0,Manitoulin,451.0,477.75,519.5,328.5,355.54,291.0,346.06,thousand m3,156.63689671438235,59.52202075146529,145.73173557437042,31.32737934287647,475.0156376576947,42.29196211288323,16.169652197738806,73.6193414557597,45.49945052753163,23.495534507157352,318.2542530081828,28.194641408588822,494.0233865722604
23400,Municipality of Central Manitoulin,Mindemoya Wastewater Treatment Plant,Mindemoya,ON,45.7222,-82.1597,operational,3551.0,Manitoulin,62.244,72.1928,67.387,51.85,51.557,61.56,77.53999999999999,thousand m3,35.096876181105024,13.33681294881991,269.0919066480736,7.019375236221006,1237.280861710761,9.476156568898357,22.470788496341253,16.49553180511936,49.77183908458484,5.264531427165753,804.5297206489666,6.317437712598904,1158.8683563572483
23401,Municipality of French River,Noelville Wastewater Treatment Lagoon,Noelville,ON,46.1386,-80.4158,operational,3552.0,Sudbury,110.724,118.739,99.87,94.1166,87.568,97.797,85.0673,thousand m3,38.503952736148,14.63150203973624,259.06188817162274,7.700790547229601,1166.0487561141954,10.396067238759962,22.017408722370003,18.09685778598956,49.49592868067447,5.7755929104222,759.6179943026414,6.9307114925066395,1099.2566426537476
23402,Municipality of Powassan,Powassan Wastewater Treatment Lagoon,Powassan,ON,46.0851,-79.3737,operational,3549.0,Parry Sound,210.921,254.034,297.77500000000003,342.872,224.701,216.966,215.488,thousand m3,97.53618331846738,37.0637496610176,176.97126101070356,19.507236663693476,643.241457519857,26.334769495986194,17.945720828641868,45.84200615967966,46.81120823165844,14.630427497770107,426.8996219330569,17.556512997324127,647.1614612221804
23403,Corporation of the Town of Spanish,Spanish Wastewater Treatment Lagoon,Spanish,ON,46.1869,-82.3605,operational,3557.0,Algoma,34.385,94.996,22.68,39.762,117.3114,18.338,72.0,thousand m3,32.589309840592755,12.383937739425248,277.39580496511473,6.5178619681185515,1297.3943654071181,8.799113656960044,22.840249203427565,15.316975625078594,49.993700757967844,4.888396476088913,842.3681512588367,5.866075771306695,1208.8830421580183
23404,Village of Sundridge,Sundridge Wastewater Treatment Lagoon,Sundridge,ON,45.7162,-79.417,operational,3549.0,Parry Sound,139.655,263.15,291.145,234.692,341.938,261.903,312.151,thousand m3,141.28868966737318,53.68970207360181,152.02558140205258,28.257737933474637,507.42443592126466,38.14794621019076,16.540694731464534,66.40568414366538,45.78185149792092,21.193303450105976,339.2672615049827,25.43196414012717,523.9331913397549
23405,Municipality of West Nipissiing,Verner Wastewater Treatment Lagoon,Verner,ON,46.4004,-80.1148,operational,3548.0,Nipissing,180.811,190.002,385.313,250.735,203.434,203.434,203.434,thousand m3,92.08018969598814,34.99047208447549,181.19765035869787,18.41603793919763,667.3808497282246,24.861651217916798,18.1744304076148,43.27768915711442,46.97316504272222,13.81202845439822,442.41056782698814,16.574434145277863,668.7478388088715
23406,Municipality of Markstay-Warren,Warren Wastewater Treatment Lagoon,Warren,ON,46.4405,-80.291,operational,3548.0,Nipissing,30.1585,75.997,40.248,52.7233,76.261,61.464,39.610400000000006,thousand m3,17.92882775708077,6.812954547690693,354.4087445812903,3.5857655514161544,1901.8090039390959,4.840783494411808,26.049293985172966,8.426549045827961,51.81872016830391,2.6893241635621155,1220.1307285316846,3.227188996274539,1699.4662662632213
23407,Township of Sables-Spanish Rivers,Webbwood Wastewater Treatment Lagoon,Webbwood,ON,46.2652,-81.9035,operational,3552.0,Sudbury,51.497,0.0,63.218,0.0,36.734,20.848,49.532,thousand m3,22.419634653114446,8.51946116818349,323.3724433975432,4.483926930622889,1648.3060476047904,6.053301356340901,24.79928143031945,10.537228286963789,51.1283861161545,3.362945197967167,1062.2307033775617,4.0355342375606,1496.162846166935
23408,Township of Assiginack,Assiginack Wastewater Treatment Lagoon & Collection System,Manitowaning,ON,45.7524,-81.8168,operational,3551.0,Manitoulin,91.534,82.656,117.203,54.443,84.901,66.185,90.809,thousand m3,41.10281440714427,15.619069474714824,252.2164254351606,8.220562881428854,1118.3102706811358,11.097759889928954,21.70329286194728,19.318322771357806,49.302336617275124,6.165422161071641,729.4712371180922,7.398506593285969,1059.0838348764073
23414,Township of Wellington North,"Arthur Wastewater Treatment Plant, Lagoon & Collection System",Arthur,ON,43.8312,-80.5481,operational,3523.0,Wellington,714.367,654.617,564.271,501.266,577.4606,529.2875,400.645,thousand m3,181.34366723728172,68.91059355016705,137.23810871212018,36.26873344745635,432.51241664219106,48.96279015406607,15.656938558323812,85.2315236015224,45.101361516377565,27.201550085592256,290.6277337425663,32.64186010271071,454.45487231342474
23415,Township of Mapleton,Drayton Wastewater Treatment System & Lagoon,Drayton,ON,43.7469,-80.6908,operational,3523.0,Wellington,237.0478,262.355,352.03270000000003,277.4486,322.86920000000003,289.6519,191.6092,thousand m3,86.72793870983479,32.95661670973722,185.70154025173593,17.34558774196696,693.4550836690805,23.416543451655393,18.415452241290087,40.762131193622345,47.14224436141861,13.009190806475218,459.145090066639,15.611028967770261,691.968754562742
23416,Township of Meaford,Meaford Wastewater Treatment Plant,Meaford,ON,44.6018,-80.5734,operational,3542.0,Grey,1012.577,971.407,805.759,1016.222,1146.013,1025.938,1073.343,thousand m3,485.82649433654655,184.6140678478877,91.62276966270842,97.16529886730932,230.19301809329025,131.1731534708676,12.605251381198132,228.33845233817686,42.51194003311646,72.87397415048198,157.75756659406176,87.44876898057838,259.1450080084424
23417,Town of Saugeen Shores,Port Elgin Wastewater System,Port Elgin,ON,44.4382,-81.3714,operational,3541.0,Bruce,1466.972,1421.175,1007.104,937.8352,1124.1266,1442.346,1522.936,thousand m3,689.3254607137911,261.94367507124065,79.37920313545335,137.86509214275824,184.01301760346422,186.11787439272362,11.671428762874212,323.9829665354818,41.62884265227989,103.39881910706866,126.99466050930386,124.0785829284824,212.292800566202
23418,Town of Shelburne,Shelburne Wastewater Treatment Plant,Shelburne,ON,44.0846,-80.192,operational,3522.0,Dufferin,786.0954,833.5296000000001,764.8166,823.5693,930.3435,905.2762,894.1424000000001,thousand m3,404.7150516001559,153.79171960805925,98.7482640871355,80.94301032003119,258.74056602912947,109.2730639320421,13.122135427205377,190.21607425207327,42.980437787097685,60.70725774002338,176.6753412083522,72.84870928802806,287.5821958215287
23419,Town of Saugeen Shores,Southampton Wastewater Treatment Plant & Collection System,Southampton,ON,44.5016,-81.3541,operational,3541.0,Bruce,686.101,665.436,531.015,644.9250000000001,802.562,747.578,771.626,thousand m3,349.2605388202392,132.7190047516909,104.89853015460903,69.85210776404784,284.3311354602711,94.30034548146459,13.554530516130917,164.15245324551242,43.36215175261087,52.38908082303588,193.57792821825893,62.86689698764306,312.7821080616056
23420,Township of Wellington North,Mount Forest Wastewater Treatment Plant,Mount Forest,ON,43.9675,-80.7447,operational,3523.0,Wellington,881.562,841.547,699.312,767.5219,922.8409,819.6904,751.6654000000001,thousand m3,340.2257863479596,129.28579881222467,106.03180219686968,68.04515726959193,289.1406060590407,91.8609623139491,13.632910518105284,159.90611958354103,43.43039332807729,51.033867952193944,196.74914748675934,61.24064154263273,317.48982352230456
23421,Town of South Bruce Peninsula,Wiarton Wastewater Treatment Lagoon,Wiarton,ON,44.7336,-81.1329,operational,3542.0,Grey,638.4590000000001,579.646,548.385,506.407,673.838,562.606,601.748,thousand m3,272.3687780271807,103.50013565032867,116.15721847251078,54.473755605436146,333.37991048913875,73.5395700673388,14.31669467465714,128.01332567277493,44.01395112174377,40.855316704077104,225.84527024810896,49.02638004489253,360.4105164439351
23422,Township of East Luther-Grand Valley,Grand Valley Wastewater Treatment Plant & Collection System,Grand Valley,ON,43.8878,-80.3086,operational,3522.0,Dufferin,297.52200000000005,281.56100000000004,256.872,226.626,289.5153,261.9071,251.6846,thousand m3,113.91982515980071,43.28953356072427,166.0561593000166,22.783965031960143,582.3935462424525,30.758352793146194,17.343051983743006,53.54231782510633,46.37712661542038,17.087973773970106,387.7188961644305,20.505568528764126,592.3460844299657
23424,Corporation of the City of London,Southland Pollution Control Plant,London,ON,42.9086,-81.2861,decommissioned,3539.0,Middlesex,104.408,102.901,94.954,85.26,52.309,13.458,,thousand m3,,,,,,,,,,,,,
23425,Corporation of the Town of Thessalon,Thessalon Wastewater Treatment Lagoon,Thessalon,ON,46.2605,-83.5361,operational,3557.0,Algoma,178.984,476.729,378.858,397.945,487.444,407.908,487.953,thousand m3,220.86182645342717,83.92749405230232,126.58179083235255,44.172365290685434,381.2438880764878,59.63269314242534,14.99238854529498,103.80505843311076,44.57101832242938,33.129273968014076,257.18979418381684,39.75512876161689,406.1517723622645
23426,The Corporation of the Town of Parry Sound,Parry Sound WWTP,Parry Sound,ON,45.3351,-80.0238,operational,3549.0,Parry Sound,1704.65,1823.008,1421.685,1172.8897,1787.6890000000003,1548.0990000000002,1708.905,thousand m3,773.500479626919,293.9301822582292,75.71673269126622,154.7000959253838,170.93277218893516,208.84512949926813,11.37931303830198,363.5452254246519,41.34206456816072,116.02507194403783,118.23960644744064,139.23008633284542,198.79918232323715
23427,Township of North Dundas,Chesterville Wastewater Treatment Lagoon,Chesterville,ON,45.1013,-75.2165,operational,3501.0,"Stormont, Dundas and Glengarry",339.408,360.278,179.735,293.208,474.236,238.856,341.201,thousand m3,154.43757092944568,58.68627695318936,146.57907996861667,30.887514185889138,479.3339788105292,41.698144150950334,16.220032583411104,72.58565833683947,45.53806979928827,23.165635639416852,321.05667460611767,27.79876276730022,498.02132578888023
23428,Township of North Dundas,Winchester Wastewater Treatment Lagoon,Winchester,ON,45.0607,-75.3012,operational,3501.0,"Stormont, Dundas and Glengarry",585.197,509.244,365.968,520.275,755.888,420.203,558.051,thousand m3,252.59023535906428,95.98428943644443,119.80361348688496,50.51804707181286,349.85937431610296,68.19936354694735,14.55612348872321,118.71741061876021,44.2134905433857,37.88853530385964,236.65205167955313,45.46624236463157,376.23543016527697
23429,Township of North Stormont,Crysler Wastewater Treatment Lagoon,Crysler,ON,45.2321,-75.1433,operational,3501.0,"Stormont, Dundas and Glengarry",177.888,228.26,180.316,203.083,284.887,285.033,255.892,thousand m3,115.82421769068002,44.01320272245841,164.93125436664036,23.164843538136004,576.2467800063864,31.272538776483607,17.279911399906524,54.437382314619605,46.331017025790096,17.373632653602,383.75401019214706,20.8483591843224,586.7748410885555
23430,Township of North Stormont,Moose Creek Wastewater Treatment Lagoon,Moose Creek,ON,45.2623,-74.9866,operational,3501.0,"Stormont, Dundas and Glengarry",68.70700000000001,117.945,81.483,90.414,90.75,91.32,117.485,thousand m3,53.17715370308389,20.20731840717188,226.94123807564554,10.635430740616778,948.3661745985555,14.35783149983265,20.507742448497392,24.993262240449425,48.546317384412085,7.976573055462583,621.8118368772746,9.5718876665551,914.4791926909692
23431,Township of Leeds and the Thousand Islands,Leeds and Lansdowne Wastewater Treatment Lagoon,Lansdowne,ON,44.409,-76.0109,operational,3507.0,Leeds and Grenville,78.72200000000001,74.07900000000001,45.083,25.133,80.565,40.97,70.767,thousand m3,32.031217909572604,12.17186280563759,279.36731295204555,6.406243581914521,1311.8165409457042,8.648428835584603,22.9272102995218,15.054672417499123,50.04554107445103,4.80468268643589,851.4379420722814,5.765619223723069,1220.844246773619
23432,Separated Town of Prescott,Prescott Wastewater Treatment Plant,Prescott,ON,44.7287,-75.4805,operational,3507.0,Leeds and Grenville,1241.756,1216.3188,1169.434,1233.86,1491.35,1295.494,1216.3490000000002,thousand m3,550.5552004902106,209.21097618628002,87.04269909245163,110.11104009804212,212.48464694390864,148.64990413235688,12.263125780043053,258.760944230399,42.19410157278845,82.58328007353158,145.98626609378937,99.09993608823791,241.3129523427352
23444,Township of Chapleau,Chapleau Wastewater Treatment Lagoon,Chapleau,ON,47.8475,-83.3863,operational,3552.0,Sudbury,604.8867,589.7476,512.456,505.601,600.179,808.565,1009.513,thousand m3,456.93516590425435,173.63536304361665,93.95509304774188,91.38703318085088,239.40497933600582,123.37249479414868,12.776425466525849,214.75952797499954,42.66861255083619,68.54027488563815,163.86971497841938,82.24832986276579,268.36137991522145
23445,Town of Englehart,Englehart Wastewater Treatment Lagoon,Englehart,ON,47.8305,-79.8782,operational,3554.0,Timiskaming,541.5811,578.424,517.36,518.2816,497.519,503.4841,517.9851,thousand m3,234.4552349543114,89.09298928263834,123.51967290385707,46.891046990862286,366.9456588037592,63.30291343766408,14.79667682526724,110.19396042852635,44.41157755318519,35.16828524314671,247.8399886269388,42.20194229177605,392.55721698328546
23446,Township of Fauquier-Strickland,Fauquier Sewage Treatment Lagoon,Fauquier,ON,49.3459,-82.1404,operational,3556.0,Cochrane,74.2973,131.615,135.927,174.75,182.813,78.70700000000001,141.542,thousand m3,64.06605685357194,24.345101604357335,210.25349710841243,12.813211370714388,841.779209652551,17.297835350464425,19.684265545226165,30.11104672117881,48.00672907870358,9.60990852803579,553.9865016475978,11.531890233642947,822.3546860524553
23447,Foleyet Local Services Board,Foleyet Wastewater Treatment Lagoon,Foleyet,ON,48.2702,-82.4439,operational,3552.0,Sudbury,112.1729,55.433,85.613,85.613,85.612,85.936,88.273,thousand m3,39.954946493870054,15.18287966767062,255.1624591447451,7.990989298774011,1138.7672213577102,10.787835553344916,21.83895494058182,18.778824852118923,49.386194554947686,5.993241974080508,742.3945868262751,7.191890368896609,1076.3212460288116
23448,City of Temiskaming Shores,North Cobalt Wastewater Lagoon,Haileybury,ON,47.4261,-79.6263,operational,3554.0,Timiskaming,163.7856,169.95929999999998,162.97160000000002,166.091,189.8145,157.97,205.462,thousand m3,92.99812192316483,35.339286330802636,180.46221885703957,18.599624384632968,663.1574271452404,25.109492919254507,18.13481187884092,43.70911730388747,46.94521641513975,13.949718288474724,439.69805975036064,16.73966194616967,664.9773409483955
23449,City of Temiskaming Shores,Haileybury Mechanical Sewage Treatment Plant,Haileybury,ON,47.4448,-79.6306,operational,3554.0,Timiskaming,516.6134,788.8366000000001,535.1659999999999,649.5044,665.6915,601.6819,802.3072,thousand m3,363.1477490019225,137.99614462073055,103.23489722930726,72.6295498003845,277.3235582185364,98.04989223051908,13.438754972412664,170.67944203090354,43.26082474469363,54.47216235028837,188.95433442334487,65.36659482034604,305.9071411507875
23450,Town of Hearst,Hearst Wastewater Treatment Lagoon,Hearst,ON,49.6656,-83.658,operational,3556.0,Cochrane,949.0803,1029.796,814.044,714.0500000000001,819.23,920.465,529.043,thousand m3,239.4603645277321,90.9949385205382,122.4545463752704,47.89207290554643,362.0183484952465,64.65429842248767,14.728074534683836,112.54637132803408,44.35532623130284,35.919054679159814,244.61533710014348,43.10286561499178,387.85907212496903
23455,Kiewit-Alarie,Smoky Falls Generating Station Wastewater,Harmon Unorganized Township,ON,50.054,-82.1583,decommissioned,3556.0,Cochrane,50.1935,34.1586,9.5075,,,,,thousand m3,,,,,,,,,,,,,
23456,Township of Black River-Matheson,Matheson Wastewater Treatment Plant & Collection System,Matheson,ON,48.5416,-80.4702,operational,3556.0,Cochrane,238.62,253.91000000000005,264.40200000000004,230.82,219.097,176.67800000000005,189.853,thousand m3,85.93303112730634,32.654551828376405,186.4039247554379,17.18660622546127,697.5536702361499,23.201918404372712,18.452794497098168,40.388524629833974,47.1682961176113,12.88995466909595,461.77376817565863,15.46794560291514,695.6100595093942
23457,Township of Black River-Matheson,Ramore (Playfair) Wastewater Treatment Lagoon,Ramore,ON,48.4342,-80.31,operational,3556.0,Cochrane,74.66239999999999,27.388,42.667,93.195,42.012,35.39,45.675,thousand m3,20.673843430126027,7.856060503447891,334.30125313131254,4.134768686025206,1736.083179450767,5.5819377261340275,25.24554234254296,9.716706412159231,51.37768394323272,3.101076514518904,1116.9851040938936,3.7212918174226846,1566.9207491057107
23458,Township of Black River-Matheson,Holtyre Wastewater Lagoon,Holtyre,ON,48.4705,-80.279,operational,3556.0,Cochrane,79.4537,102.421,53.1135,28.173,59.679,54.8,64.17,thousand m3,29.045222395428294,11.037184510262751,290.8037994398133,5.809044479085659,1396.6008435630229,7.84221004676564,23.426151016417926,13.651254525851297,50.34024371559846,4.356783359314244,904.6950661623264,5.228140031177093,1290.8760582014777
23459,Ontario Infrastructure and Lands Corporation,Monteith Correctional Center Wastewater,Monteith,ON,48.6397,-80.6752,operational,3556.0,Cochrane,33.027,28.028,22.702,23.708,38.181,33.414,41.48,thousand m3,18.77506350260816,7.1345241309911005,347.77016865518107,3.755012700521632,1846.4944499975811,5.069267145704203,25.78632563841077,8.824279846225835,51.6755266340906,2.816259525391224,1185.7361556262679,3.3795114304694684,1655.372446897104
23460,Town of Mattice-Val Cote,Mattice Wastewater Treatment Lagoon,Mattice,ON,49.6172,-83.2503,operational,3556.0,Cochrane,114.4074,156.086,120.309,154.731,212.877,108.835,142.903,thousand m3,64.68208533541981,24.579192427459528,209.43017740173252,12.936417067083964,836.6394589657385,17.46416304056335,19.642867680109035,30.40058010764731,47.97917272038439,9.702312800312972,550.7093519898143,11.642775360375566,817.8812294203594
23461,Township of McGarry,McGarry Lagoons,McGarry Township,ON,48.1281,-79.5935,operational,3554.0,Timiskaming,704.461,668.085,566.7,504.314,608.645,537.999,434.79,thousand m3,196.7986947998795,74.78350402395422,132.71242907989034,39.35973895997591,410.4553257791534,53.13564759596747,15.377739050415487,92.49538655594337,44.880580267284664,29.519804219981925,276.2579387809969,35.42376506397831,433.75497267968444
23462,City of Temiskaming Shores,New Liskeard Lagoon,New Liskeard,ON,47.5248,-79.6959,operational,3554.0,Timiskaming,1503.6879,1715.3366999999998,1495.222,1335.9897,1389.1295,1643.1723,1784.8482,thousand m3,807.8745973364481,306.9923469878503,74.37888873060335,161.57491946728965,166.24170421960312,218.126141280841,11.270980656694999,379.7010607481306,41.23435057825664,121.1811896004672,115.09469043280595,145.41742752056066,193.9327141763689
23463,Township of Opasatika,Opasatika Wastewater Lagoon,Opasatika,ON,49.5346,-82.8519,operational,3556.0,Cochrane,111.0331,73.427,69.363,62.145,77.012,42.187,64.687,thousand m3,29.27923174525588,11.126108063197234,289.84862088558276,5.855846349051177,1389.446786272951,7.905392571219089,23.384831504563227,13.761238920270264,50.316012406790534,4.391884761788382,900.2052467703127,5.270261714146058,1284.985161373143
23465,Town of Smooth Rock Falls,Smooth Rock Falls Sewage Treatment Plant,Smooth Rock Falls,ON,49.2926,-81.6322,operational,3556.0,Cochrane,551.35,657.3138,473.9459,520.871,559.3389999999999,417.9698,425.357,thousand m3,192.52904258145853,73.16103618095424,133.91130518308475,38.50580851629171,416.2579214006856,51.98284149699381,15.452124502674636,90.48865001328551,44.939684704547396,28.879356387218778,280.04051261896285,34.65522766466253,439.21206892163485
23466,Municipality of Temagami,Temagami North Wastewater Treatment Lagoon,Temagami,ON,47.0625,-79.7793,operational,3548.0,Nipissing,105.0892,120.5235,117.5938,107.041,109.1296,106.895,137.395,thousand m3,62.189003132614474,23.6318211903935,212.83259087961358,12.437800626522895,857.9528297335137,16.79103084580591,19.81346276273489,29.2288314723288,48.0924586718268,9.32835046989217,564.294881019372,11.194020563870605,836.4122392584815
23467,Municipality of Temagami,Temagami South Wastewater Treatment Lagoon,Temagami,ON,47.0626,-79.7791,operational,3548.0,Nipissing,75.24380000000001,70.805,74.4159,49.348,45.8,0.033,68.515,thousand m3,31.011896718447396,11.78452075301001,283.0962333793919,6.202379343689479,1339.2510065481497,8.373212113980797,23.090914948083736,14.575591457670276,50.142743991479215,4.651784507767109,868.6823063723243,5.582141409320531,1243.5578148306258
23468,Township of Val Rita-Harty,Val Rita Sewage Lagoon,Val Rita,ON,49.4427,-82.5266,operational,3556.0,Cochrane,307.5267,237.809,155.171,126.095,137.723,89.7476,134.022,thousand m3,60.66228449244336,23.051668107128478,215.01265094106893,12.132456898488673,871.7101535886661,16.37881681295971,19.92210599716444,28.51127371144838,48.16423541787345,9.099342673866504,573.0584325761145,10.919211208639805,848.346816641952
23469,The Corporation of the Municipality of Greenstone,Geraldton Wastewater Treatment Plant & Collection System,Geraldton,ON,49.7132,-86.9449,operational,3558.0,Thunder Bay,603.364,715.8900000000001,727.573,844.96,841.398,600.2323,833.969,thousand m3,377.4788074784625,143.44194684181576,101.60960204491295,75.4957614956925,270.53836707740936,101.91927801918489,13.32480946431017,177.41503951487738,43.160477590378896,56.62182112176937,184.47399098582775,67.94618534612324,299.23222451313956
23470,The Corporation of the Municipality of Greenstone,Longlac Wastewater Treatment Plant and Collection System,Longlac,ON,49.7737,-86.5264,operational,3558.0,Thunder Bay,580.84,582.71,559.51,504.919,663.642,547.331,586.202,thousand m3,265.3322028774327,100.82623709342442,117.41046856044723,53.06644057548654,339.0115821066224,71.63969477690682,14.399373013836321,124.70613535239335,44.08312752269875,39.7998304316149,229.54020375077872,47.75979651793788,365.8279217203295
23471,The Corporation of the Municipality of Greenstone,Nakina Wastewater Treatment Plant,Nakina,ON,50.1866,-86.7211,operational,3558.0,Thunder Bay,168.636,182.596,159.368,124.724,183.554,165.027,168.365,thousand m3,76.20693265710277,28.95863440969905,195.81365256556415,15.241386531420554,753.2925004949043,20.57587181741775,18.946918545406536,35.8172583488383,47.509463619368546,11.431039898565414,497.4758023267893,13.717247878278497,744.9039446167568
23472,The Corporation of the Township of Hornepayne,Hornepayne Wastewater Treatment Plant and Collection System,Hornepayne,ON,49.2156,-84.77,operational,3557.0,Algoma,338.03200000000004,343.124,314.993,311.69500000000005,234.601,255.083,248.68,thousand m3,112.55985515498064,42.772744958892645,166.87583832562458,22.51197103099613,586.8872242478337,30.391160891844773,17.388935571730602,52.9031319228409,46.41055742339472,16.883978273247095,390.6166524438858,20.260773927896516,596.4149470458747
23473,The Corporation of the Town of Marathon,Marathon Wastewater Treatment Plant,Marathon,ON,48.7063,-86.3853,operational,3558.0,Thunder Bay,382.525,395.232,381.34,369.975,371.576,351.099,371.992,thousand m3,168.37447980863584,63.98230232728162,141.47751939353577,33.67489596172717,453.548046902112,45.46110954833168,15.914631799664154,79.13600551005884,45.30260964430564,25.256171971295377,304.3107217952149,30.30740636555445,474.088757232775
23474,The Corporation of the Town of Fort Frances,Fort Frances Wastewater Treatment Plant,Fort Frances,ON,48.6037,-93.4255,operational,3559.0,Rainy River,2312.3,2790.94,2170.783,2463.679,2363.1710000000003,2187.105,2869.478,thousand m3,1298.8098280939503,493.5477346757011,61.221931030177245,259.76196561879004,122.67920403898545,350.6786535853666,10.153069274933348,610.4406192041566,40.076248622416735,194.82147421409255,85.74529297563207,233.78576905691105,147.95040412867817
23475,The Corporation of the Township of Ear Falls,Ear Falls Wastewater Treatment Plant & Collection System,Ear Falls,ON,50.6332,-93.2515,operational,3560.0,Kenora,252.48200000000003,282.74,306.373,300.374,298.82,322.298,326.763,thousand m3,147.90250904780012,56.202953438164045,149.200656441653,29.580501809560026,492.78305474434825,39.93367744290604,16.37505452847367,69.51417925246605,45.656357867210495,22.185376357170018,329.77953700101847,26.622451628604022,510.44748679097785
23476,Moose Cree First Nation,Moose Factory Lagoon,Moose Factory,ON,51.2664,-80.6026,operational,3556.0,Cochrane,1434.6092,1373.0616000000002,1282.4712,594.0026,835.488,805.758,1239.52,thousand m3,561.043074077938,213.19636814961643,86.37185792125675,112.2086148155876,209.9338838521634,151.48163000104324,12.212320932620203,263.6902448166308,42.14635528400308,84.15646111169069,144.28822547050362,100.98775333402882,238.73126066696278
23482,The Corporation of the Town of Essex,Colchester South Wastewater Treatment Lagoon,Colchester,ON,42.0003,-82.9638,operational,3537.0,Essex,276.74,300.657,347.6538,328.096,275.874,400.766,422.886,thousand m3,191.4105955729015,72.73602631770258,134.23156584344827,38.282119114580304,417.81294187108676,51.68086080468341,15.471943100507888,89.9629799192637,44.95539704450751,28.711589335935226,281.0539125268698,34.45390720312227,440.67308210450585
23483,The Corporation of the Town of Essex,Essex Wastewater Treatment Lagoons - North East,Essex,ON,42.1818,-82.7949,operational,3537.0,Essex,452.56,468.172,287.178,451.926,373.2,474.437,480.053,thousand m3,217.2860549570288,82.56870088367094,127.43174946182296,43.45721099140576,385.2474074644474,58.66723483839778,15.046322490735188,102.12444582980353,44.61469053230269,32.59290824355432,259.805768543094,39.11148989226518,409.94818809023934
23484,The Corporation of the Town of Essex,Harrow Wastewater Lagoons,Harrow,ON,42.043,-82.9351,operational,3537.0,Essex,369.501,355.899,521.862,401.277,349.129,482.142,399.981,thousand m3,181.04312137986292,68.79638612434792,137.33147170161706,36.20862427597259,432.97180245221045,48.88164277256299,15.662653045412258,85.09026704853557,45.105850324061464,27.156468206979437,290.92676773716613,32.58776184837532,454.88474457771815
