,PInflow (kgPin/year),Minimum cost technology,Minimum cost P recovered (kg P/year),Minimum cost P recovered (% over inflow),Minimum cost P recovery cost (EUR/kg P recovered),Minimum cost P recovery cost (EUR/year),Maximum P recovery technology,Maximum P recovery P recovered (kg P/year),Maximum P recovery P recovered (% over inflow),Maximum P recovery P recovery cost (EUR/kg P recovered),Maximum P recovery P recovery cost (EUR/year)
685,19576.409181231225,AshDec depollution,11745.845508738736,60.0,10.7,125680.54694350448,RecoPhos,11941.609600551048,61.0,11.4,136134.34944628197
686,16118.985168786388,AshDec depollution,9671.39110127183,59.999999999999986,10.7,103483.8847836086,RecoPhos,9832.580952959695,60.999999999999986,11.4,112091.42286374052
687,12185.930033613811,AshDec depollution,7311.558020168288,60.00000000000001,10.7,78233.67081580068,RecoPhos,7433.417320504426,61.00000000000001,11.4,84740.95745375047
688,19377.25286559475,AshDec depollution,11626.35171935685,60.0,10.7,124401.9633971183,RecoPhos,11820.124248012797,61.0,11.4,134749.4164273459
689,11850.229430273315,AshDec depollution,7110.137658163989,60.0,10.7,76078.47294235468,RecoPhos,7228.639952466722,61.0,11.4,82406.49545812064
690,33385.309791661064,AshDec depollution,20031.18587499664,60.00000000000001,10.7,214333.68886246404,RecoPhos,20365.038972913248,61.0,11.4,232161.44429121105
691,10878.672848951242,AshDec depollution,6527.203709370745,60.0,10.7,69841.07969026698,RecoPhos,6635.990437860258,61.0,11.4,75650.29099160695
692,14021.721888934657,AshDec depollution,8413.033133360792,59.999999999999986,10.7,90019.45452696049,RecoPhos,8553.25035225014,60.999999999999986,11.4,97507.0540156516
693,17645.76525105009,AshDec depollution,10587.459150630051,59.999999999999986,10.7,113285.81291174158,RecoPhos,10763.916803140552,60.999999999999986,11.4,122708.65155580232
694,3467.4848021865764,AshDec depollution,2080.490881311946,60.0,10.7,22261.252430037825,RecoPhos,2115.165729333812,61.00000000000001,11.4,24112.889314405453
695,14013.64449726046,AshDec depollution,8408.186698356274,59.999999999999986,10.7,89967.59767241214,RecoPhos,8548.32314332888,61.0,11.4,97450.88383394924
696,3337.6263133008565,AshDec depollution,2002.5757879805135,59.999999999999986,10.7,21427.560931391497,RecoPhos,2035.9520511135224,61.0,11.4,23209.85338269416
697,9255.173872088308,AshDec depollution,5553.104323252985,60.0,10.7,59418.21625880694,RecoPhos,5645.656061973868,61.00000000000001,11.4,64360.47910650209
