,PInflow (kgPin/year),Minimum cost technology,Minimum cost P recovered (kg P/year),Minimum cost P recovered (% over inflow),Minimum cost P recovery cost (EUR/kg P recovered),Minimum cost P recovery cost (EUR/year),Maximum P recovery technology,Maximum P recovery P recovered (kg P/year),Maximum P recovery P recovered (% over inflow),Maximum P recovery P recovery cost (EUR/kg P recovered),Maximum P recovery P recovery cost (EUR/year)
23559,550.1282811733263,AshDec depollution,473.1103218090606,86.0,9.8,4636.481153728794,RecoPhos,478.61160462079386,87.0,10.5,5025.421848518336
23560,299.3495100180146,AshDec depollution,257.44057861549254,86.0,9.8,2522.917670431827,RecoPhos,260.4340737156727,87.0,10.5,2734.557774014563
23561,474.8814137902537,AshDec depollution,408.39801585961817,86.0,9.8,4002.300555424258,RecoPhos,413.1468299975208,87.00000000000001,10.5,4338.041714973968
23562,1132.160925276224,AshDec depollution,973.6583957375524,85.99999999999999,9.8,9541.852278228014,RecoPhos,984.9800049903148,87.0,10.5,10342.290052398306
23571,208.22215636775087,AshDec depollution,179.07105447626574,86.0,9.8,1754.8963338674043,RecoPhos,181.15327603994325,87.0,10.5,1902.109398419404
23574,975.2568125928468,AshDec depollution,838.7208588298481,85.99999999999999,9.8,8219.464416532512,RecoPhos,848.4734269557766,86.99999999999999,10.5,8908.970983035655
23575,1281.388964054065,AshDec depollution,1101.9945090864958,86.0,9.8,10799.54618904766,RecoPhos,1114.8083987270363,86.99999999999999,10.5,11705.488186633884
23576,235.3339710888872,AshDec depollution,202.38721513644296,85.99999999999999,9.8,1983.394708337141,RecoPhos,204.74055484733185,86.99999999999999,10.5,2149.7758258969843
23578,718.6671456724977,AshDec depollution,618.053745278348,86.0,9.8,6056.9267037278105,RecoPhos,625.2404167350729,86.99999999999999,10.5,6565.024375718266
23580,1479.3890397493942,AshDec depollution,1272.274574184479,86.0,9.8,12468.290827007895,RecoPhos,1287.0684645819729,86.99999999999999,10.5,13514.218878110714
23582,16307.056147833166,AshDec depollution,14024.068287136522,86.0,9.8,137435.86921393793,RecoPhos,14187.138848614852,86.99999999999999,10.5,148964.95791045597
23584,928.8195573601016,AshDec depollution,798.7848193296874,86.0,9.8,7828.091229430936,RecoPhos,808.0730149032884,87.0,10.5,8484.766656484528
23596,2212.3952249408003,AshDec depollution,1902.6598934490885,86.00000000000001,9.8,18646.066955801067,RecoPhos,1924.783845698496,86.99999999999999,10.5,20210.23037983421
23597,178.92088061238113,AshDec depollution,153.87195732664776,86.0,9.8,1507.9451818011482,RecoPhos,155.66116613277157,87.0,10.5,1634.4422443941014
23602,1.2133033439076475,AshDec depollution,1.043440875760577,86.00000000000001,9.8,10.225720582453656,RecoPhos,1.0555739091996534,87.00000000000001,10.5,11.08352604659636
23603,2699.890581495534,AshDec depollution,2321.90590008616,86.00000000000001,9.8,22754.677820844365,RecoPhos,2348.9048059011147,87.0,10.5,24663.500461961703
23604,168.2851737999907,AshDec depollution,144.725249467992,86.0,9.8,1418.3074447863216,RecoPhos,146.4081012059919,86.99999999999999,10.5,1537.285062662915
23605,1246.0843185031924,AshDec depollution,1071.6325139127457,86.00000000000001,9.8,10501.998636344906,RecoPhos,1084.0933570977777,87.00000000000003,10.5,11382.980249526663
23606,22306.058051298143,AshDec depollution,19183.209924116403,86.0,9.8,187995.4572563408,RecoPhos,19406.270504629385,87.0,10.5,203765.84029860853
23607,2184.639807945873,AshDec depollution,1878.7902348334508,86.0,9.8,18412.144301367814,RecoPhos,1900.6366329129096,87.0,10.5,19956.684645585552
23608,2356.295759035847,AshDec depollution,2026.4143527708284,86.0,9.8,19858.86065715412,RecoPhos,2049.977310361187,87.00000000000001,10.5,21524.76175879246
23609,9051.408396007038,AshDec depollution,7784.211220566053,86.0,9.8,76285.26996154732,RecoPhos,7874.725304526123,87.0,10.5,82684.61569752429
23610,158.77094532843492,AshDec depollution,136.54301298245403,86.0,9.8,1338.1215272280497,RecoPhos,138.1307224357384,87.00000000000001,10.5,1450.3725855752532
23612,1440.020379497951,AshDec depollution,1238.4175263682375,85.99999999999999,9.8,12136.491758408729,RecoPhos,1252.817730163217,86.99999999999997,10.5,13154.586166713778
23628,604.3133055092018,AshDec depollution,519.7094427379135,86.0,9.8,5093.152538831552,RecoPhos,525.7525757930056,87.00000000000001,10.5,5520.402045826559
23629,4231.558104826308,AshDec depollution,3639.139970150625,85.99999999999999,9.8,35663.57170747613,RecoPhos,3681.455551198888,86.99999999999999,10.5,38655.283287588325
23630,4388.294836798379,AshDec depollution,3773.9335596466058,86.0,9.8,36984.548884536736,RecoPhos,3817.8165080145895,87.0,10.5,40087.07333415319
23631,2399.671353580545,AshDec depollution,2063.717364079269,86.0,9.8,20224.43016797684,RecoPhos,2087.7140776150745,87.00000000000001,10.5,21920.99781495828
23632,1119.4184826575936,AshDec depollution,962.6998950855304,86.0,9.8,9434.4589718382,RecoPhos,973.8940799121063,86.99999999999999,10.5,10225.887839077115
23633,206.48023881696344,AshDec depollution,177.57300538258855,86.0,9.8,1740.2154527493678,RecoPhos,179.6378077707582,87.00000000000001,10.5,1886.196981592961
23634,1085.6169544993668,AshDec depollution,933.6305808694556,86.00000000000001,9.8,9149.579692520663,RecoPhos,944.4867504144491,87.0,10.5,9917.110879351716
23635,2077.1201746178967,AshDec depollution,1786.3233501713912,86.0,9.8,17505.968831679635,RecoPhos,1807.0945519175705,87.00000000000001,10.5,18974.492795134487
23636,3386.2110600194537,AshDec depollution,2912.14151161673,86.0,9.8,28538.98681384396,RecoPhos,2946.0036222169247,87.0,10.5,30933.03803327771
23639,2792.6520341494333,AshDec depollution,2401.680749368513,86.00000000000001,9.8,23536.471343811427,RecoPhos,2429.607269710007,87.0,10.5,25510.876331955074
23640,2756.2832664158013,AshDec depollution,2370.403609117589,86.0,9.8,23229.95536935237,RecoPhos,2397.966441781747,87.0,10.5,25178.647638708346
23642,6472.476988379339,AshDec depollution,5566.330210006231,86.0,9.8,54550.036058061065,RecoPhos,5631.054979890025,87.0,10.5,59126.07728884526
23643,842.8377128910462,AshDec depollution,724.8404330862998,86.00000000000001,9.8,7103.436244245738,RecoPhos,733.2688102152101,86.99999999999999,10.5,7699.322507259706
23644,557.4549788659685,AshDec depollution,479.41128182473295,86.0,9.8,4698.230561882383,RecoPhos,484.98583161339263,87.0,10.5,5092.351231940623
23645,496.71811647299154,AshDec depollution,427.1775801667727,86.0,9.8,4186.340285634373,RecoPhos,432.14476133150265,87.0,10.5,4537.519993980778
23646,952.1673742075242,AshDec depollution,818.8639418184708,86.00000000000001,9.8,8024.866629821015,RecoPhos,828.3856155605461,87.0,10.5,8698.048963385734
23647,9437.40155231806,AshDec depollution,8116.16533499353,85.99999999999999,9.8,79538.42028293661,RecoPhos,8210.53935051671,86.99999999999997,10.5,86210.66318042546
23672,2484.3020193257034,AshDec depollution,2136.499736620105,86.00000000000001,9.8,20937.697418877036,RecoPhos,2161.342756813362,87.0,10.5,22694.0989465403
23677,10390.939407802678,AshDec depollution,8936.207890710302,85.99999999999999,9.8,87574.83732896097,RecoPhos,9040.11728478833,87.0,10.5,94921.23149027748
23678,705.6461947862887,AshDec depollution,606.8557275162083,86.0,9.8,5947.186129658841,RecoPhos,613.9121894640712,87.0,10.5,6446.077989372747
23679,246.8520803332105,AshDec depollution,212.29278908656104,86.00000000000001,9.8,2080.4693330482983,RecoPhos,214.76130988989317,87.00000000000001,10.5,2254.993753843878
23688,585.7056442258181,AshDec depollution,503.7068540342036,86.00000000000001,9.8,4936.327169535195,RecoPhos,509.5639104764617,86.99999999999999,10.5,5350.421060002848
23691,1213.8981382969223,AshDec depollution,1043.9523989353534,86.00000000000001,9.8,10230.733509566464,RecoPhos,1056.0913803183223,86.99999999999999,10.5,11088.959493342389
23692,3721.129384816401,AshDec depollution,3200.171270942105,86.0,9.8,31361.67845523263,RecoPhos,3237.3825647902686,86.99999999999999,10.5,33992.51693029782
23693,6150.774846006665,AshDec depollution,5289.666367565732,86.0,9.8,51838.730402144174,RecoPhos,5351.174116025799,87.0,10.5,56187.328218270886
23695,900.0173904802939,AshDec depollution,774.0149558130528,86.0,9.8,7585.346566967918,RecoPhos,783.0151297178556,87.0,10.5,8221.658862037484
23696,851.3432450825986,AshDec depollution,732.1551907710348,86.0,9.8,7175.120869556141,RecoPhos,740.6686232218608,87.0,10.5,7777.020543829538
23709,683.1956709118375,AshDec depollution,587.5482769841802,86.0,9.8,5757.973114444967,RecoPhos,594.3802336932986,86.99999999999999,10.5,6240.992453779635
23710,750.0677119635875,AshDec depollution,645.0582322886852,85.99999999999999,9.8,6321.570676429115,RecoPhos,652.5589094083211,87.0,10.5,6851.868548787372
23711,1162.720727500138,AshDec depollution,999.9398256501186,85.99999999999999,9.8,9799.410291371163,RecoPhos,1011.56703292512,86.99999999999999,10.5,10621.45384571376
23712,452.8566490892101,AshDec depollution,389.4567182167207,85.99999999999999,9.8,3816.675838523863,RecoPhos,393.9852847076128,86.99999999999999,10.5,4136.845489429934
23713,298.871633950971,AshDec depollution,257.02960519783505,86.0,9.8,2518.890130938784,RecoPhos,260.0183215373448,87.00000000000001,10.5,2730.1923761421203
23715,1075.2404534013565,AshDec depollution,924.7067899251666,86.0,9.8,9062.126541266634,RecoPhos,935.45919445918,86.99999999999999,10.5,9822.321541821391
23716,4450.426998036849,AshDec depollution,3827.36721831169,86.0,9.8,37508.198739454565,RecoPhos,3871.8714882920585,87.0,10.5,40654.65062706661
23717,251.7521713380375,AshDec depollution,216.50686735071224,86.0,9.8,2121.76730003698,RecoPhos,219.02438906409265,87.00000000000001,10.5,2299.7560851729727
23718,4485.155048748606,AshDec depollution,3857.2333419238007,86.0,9.8,37800.88675085325,RecoPhos,3902.084892411287,87.0,10.5,40971.89137031851
23719,749.2644499997687,AshDec depollution,644.3674269998011,86.0,9.8,6314.800784598051,RecoPhos,651.8600714997988,87.00000000000001,10.5,6844.530750747887
23720,2019.5216316242413,AshDec depollution,1736.7886031968476,86.0,9.8,17020.528311329108,RecoPhos,1756.98381951309,87.00000000000001,10.5,18448.330104887445
23741,3178.7803083328427,AshDec depollution,2733.7510651662446,86.0,9.8,26790.7604386292,RecoPhos,2765.538868249573,87.0,10.5,29038.15811662052
